x,y,theta,v
2.22567,6.3167,-1.06668,0.46491
2.23688,6.29638,-1.06667,0.463974
2.24806,6.27611,-1.06666,0.463041
2.25922,6.25588,-1.06665,0.462109
2.27036,6.23569,-1.06665,0.461179
2.28148,6.21554,-1.06664,0.460251
2.29257,6.19543,-1.06664,0.459325
2.30365,6.17536,-1.06663,0.458401
2.3147,6.15534,-1.06663,0.457478
2.32572,6.13535,-1.06663,0.456558
2.33673,6.1154,-1.06662,0.455639
2.34771,6.09549,-1.06662,0.454722
2.35867,6.07563,-1.06662,0.453807
2.36961,6.0558,-1.06661,0.452894
2.38053,6.03601,-1.06661,0.451983
2.39143,6.01626,-1.06661,0.451073
2.4023,5.99656,-1.06661,0.450165
2.41315,5.97689,-1.06661,0.449259
2.42398,5.95726,-1.06662,0.448354
2.43479,5.93767,-1.06662,0.447451
2.44558,5.91812,-1.06663,0.44655
2.45634,5.89861,-1.06663,0.44565
2.46708,5.87914,-1.06664,0.444753
2.4778,5.85971,-1.06665,0.443857
2.4885,5.84032,-1.06666,0.442963
2.49918,5.82096,-1.06666,0.44207
2.50983,5.80165,-1.06667,0.44118
2.52047,5.78237,-1.06668,0.440291
2.53108,5.76314,-1.06669,0.439405
2.54167,5.74394,-1.0667,0.43852
2.55224,5.72478,-1.06671,0.437637
2.56279,5.70566,-1.06672,0.436755
2.57331,5.68657,-1.06673,0.435876
2.58382,5.66753,-1.06674,0.434998
2.5943,5.64852,-1.06675,0.434123
2.60476,5.62955,-1.06676,0.433249
2.6152,5.61062,-1.06676,0.432376
2.62562,5.59173,-1.06677,0.431506
2.63602,5.57288,-1.06678,0.430637
2.6464,5.55406,-1.06679,0.429771
2.65676,5.53528,-1.0668,0.428906
2.66709,5.51654,-1.06681,0.428042
2.67741,5.49784,-1.06681,0.427181
2.6877,5.47917,-1.06682,0.426321
2.69797,5.46054,-1.06683,0.425463
2.70823,5.44195,-1.06683,0.424607
2.71846,5.4234,-1.06684,0.423753
2.72867,5.40488,-1.06685,0.4229
2.73886,5.3864,-1.06685,0.422049
2.74903,5.36796,-1.06686,0.4212
2.75918,5.34955,-1.06686,0.420352
2.7693,5.33119,-1.06687,0.419507
2.77941,5.31286,-1.06687,0.418663
2.7895,5.29456,-1.06688,0.41782
2.79957,5.2763,-1.06688,0.41698
2.80961,5.25808,-1.06688,0.416141
2.81964,5.2399,-1.06689,0.415304
2.82965,5.22175,-1.06689,0.414468
2.83963,5.20364,-1.06689,0.413635
2.8496,5.18557,-1.06689,0.412803
2.85955,5.16753,-1.0669,0.411972
2.86947,5.14953,-1.0669,0.411144
2.87938,5.13156,-1.0669,0.410317
2.88926,5.11363,-1.0669,0.409491
2.89913,5.09574,-1.0669,0.408668
2.90898,5.07788,-1.0669,0.407846
2.9188,5.06006,-1.0669,0.407025
2.92861,5.04227,-1.0669,0.406207
2.9384,5.02452,-1.0669,0.40539
2.94816,5.00681,-1.0669,0.404574
2.95791,4.98913,-1.0669,0.403761
2.96764,4.97148,-1.06689,0.402949
2.97735,4.95388,-1.06689,0.402138
2.98704,4.9363,-1.06689,0.40133
2.99671,4.91877,-1.06689,0.400522
3.00636,4.90127,-1.06688,0.399717
3.01599,4.8838,-1.06688,0.398913
3.0256,4.86637,-1.06688,0.398111
3.03519,4.84897,-1.06687,0.39731
3.04476,4.83161,-1.06687,0.396511
3.05432,4.81429,-1.06686,0.395714
3.06385,4.79699,-1.06686,0.394918
3.07337,4.77974,-1.06685,0.394124
3.08287,4.76252,-1.06685,0.393331
3.09234,4.74533,-1.06684,0.39254
3.1018,4.72818,-1.06684,0.39175
3.11124,4.71106,-1.06683,0.390963
3.12066,4.69398,-1.06683,0.390176
3.13006,4.67693,-1.06682,0.389392
3.13945,4.65991,-1.06681,0.388608
3.14881,4.64293,-1.06681,0.387827
3.15816,4.62599,-1.0668,0.387047
3.16749,4.60907,-1.06679,0.386268
3.17679,4.5922,-1.06679,0.385491
3.18608,4.57535,-1.06678,0.384716
3.19536,4.55854,-1.06677,0.383942
3.20461,4.54177,-1.06676,0.38317
3.21384,4.52502,-1.06675,0.382399
3.22306,4.50832,-1.06674,0.38163
3.23226,4.49164,-1.06674,0.380862
3.24144,4.475,-1.06673,0.380096
3.2506,4.45839,-1.06672,0.379332
3.25974,4.44182,-1.06671,0.378569
3.26886,4.42528,-1.0667,0.377807
3.27797,4.40877,-1.06669,0.377047
3.28706,4.3923,-1.06668,0.376288
3.29613,4.37586,-1.06667,0.375531
3.30518,4.35945,-1.06666,0.374776
3.31421,4.34307,-1.06665,0.374022
3.32323,4.32673,-1.06664,0.373269
3.33223,4.31042,-1.06663,0.372518
3.34121,4.29415,-1.06662,0.371769
3.35017,4.27791,-1.06661,0.371021
3.35911,4.2617,-1.0666,0.370274
3.36804,4.24552,-1.0666,0.369529
3.37695,4.22937,-1.06659,0.368786
3.38584,4.21326,-1.06658,0.368043
3.39471,4.19718,-1.06657,0.367303
3.40356,4.18113,-1.06657,0.366564
3.4124,4.16512,-1.06656,0.365826
3.42122,4.14914,-1.06656,0.36509
3.43002,4.13319,-1.06655,0.364355
3.43881,4.11727,-1.06655,0.363622
3.44757,4.10138,-1.06654,0.362891
3.45632,4.08553,-1.06654,0.36216
3.46505,4.06971,-1.06653,0.361432
3.47377,4.05392,-1.06653,0.360704
3.48246,4.03816,-1.06653,0.359979
3.49114,4.02243,-1.06652,0.359254
3.49981,4.00674,-1.06652,0.358531
3.50845,3.99107,-1.06652,0.35781
3.51708,3.97544,-1.06652,0.35709
3.52569,3.95984,-1.06651,0.356371
3.53428,3.94427,-1.06651,0.355654
3.54285,3.92873,-1.06651,0.354939
3.55141,3.91323,-1.06651,0.354225
3.55995,3.89775,-1.06651,0.353512
3.56848,3.88231,-1.06651,0.3528
3.57698,3.86689,-1.0665,0.352091
3.58547,3.85151,-1.0665,0.351382
3.59394,3.83616,-1.0665,0.350675
3.6024,3.82084,-1.0665,0.349969
3.61084,3.80555,-1.0665,0.349265
3.61926,3.79029,-1.0665,0.348562
3.62766,3.77506,-1.0665,0.347861
3.63605,3.75987,-1.0665,0.347161
3.64442,3.7447,-1.0665,0.346463
3.65277,3.72956,-1.0665,0.345765
3.66111,3.71446,-1.0665,0.34507
3.66943,3.69938,-1.0665,0.344375
3.67773,3.68434,-1.0665,0.343682
3.68602,3.66932,-1.0665,0.342991
3.69429,3.65434,-1.0665,0.342301
3.70254,3.63939,-1.0665,0.341612
3.71078,3.62446,-1.06649,0.340925
3.719,3.60957,-1.06649,0.340239
3.7272,3.5947,-1.06649,0.339554
3.73539,3.57987,-1.06649,0.338871
3.74356,3.56506,-1.06649,0.338189
3.75171,3.55029,-1.06649,0.337508
3.75985,3.53554,-1.06649,0.336829
3.76797,3.52083,-1.06649,0.336151
3.77608,3.50614,-1.06649,0.335475
3.78417,3.49149,-1.06649,0.3348
3.79224,3.47686,-1.06649,0.334126
3.8003,3.46226,-1.06649,0.333454
3.80834,3.4477,-1.06649,0.332783
3.81636,3.43316,-1.06649,0.332113
3.82437,3.41865,-1.06649,0.331445
3.83236,3.40417,-1.06649,0.330778
3.84033,3.38972,-1.06649,0.330113
3.84829,3.3753,-1.06649,0.329448
3.85624,3.3609,-1.06649,0.328786
3.86416,3.34654,-1.06649,0.328124
3.87208,3.3322,-1.06649,0.327464
3.87997,3.3179,-1.06649,0.326805
3.88785,3.30362,-1.06649,0.326147
3.89572,3.28937,-1.06649,0.325491
3.90356,3.27515,-1.06649,0.324836
3.9114,3.26096,-1.06649,0.324182
3.91921,3.2468,-1.06649,0.32353
3.92701,3.23266,-1.06649,0.322879
3.9348,3.21856,-1.06649,0.322229
3.94257,3.20448,-1.06649,0.321581
3.95032,3.19043,-1.06649,0.320934
3.95806,3.17641,-1.06649,0.320288
3.96578,3.16242,-1.06649,0.319644
3.97349,3.14845,-1.06649,0.319
3.98118,3.13452,-1.06649,0.318359
3.98886,3.12061,-1.06649,0.317718
3.99652,3.10673,-1.06649,0.317079
4.00416,3.09288,-1.06649,0.316441
4.01179,3.07905,-1.06649,0.315804
4.01941,3.06526,-1.06649,0.315168
4.02701,3.05149,-1.06649,0.314534
4.03459,3.03775,-1.06649,0.313901
4.04216,3.02403,-1.06649,0.31327
4.04971,3.01035,-1.06649,0.312639
4.05725,2.99669,-1.06649,0.31201
4.06477,2.98306,-1.06649,0.311383
4.07228,2.96945,-1.06649,0.310756
4.07977,2.95588,-1.06649,0.310131
4.08725,2.94233,-1.06649,0.309507
4.09471,2.92881,-1.06649,0.308884
4.10216,2.91531,-1.06649,0.308262
4.10959,2.90185,-1.06649,0.307642
4.11701,2.88841,-1.06649,0.307023
4.12441,2.87499,-1.06649,0.306405
4.1318,2.86161,-1.06649,0.305789
4.13918,2.84825,-1.06649,0.305173
4.14653,2.83492,-1.06649,0.304559
4.15388,2.82161,-1.06649,0.303947
4.16121,2.80833,-1.06649,0.303335
4.16852,2.79508,-1.06649,0.302725
4.17582,2.78185,-1.06649,0.302115
4.1831,2.76866,-1.06649,0.301508
4.19037,2.75548,-1.06649,0.300901
4.19763,2.74234,-1.06649,0.300295
4.20487,2.72922,-1.06649,0.299691
4.21209,2.71613,-1.06649,0.299088
4.21931,2.70306,-1.06649,0.298486
4.2265,2.69002,-1.06649,0.297886
4.23368,2.67701,-1.06649,0.297286
4.24085,2.66402,-1.06649,0.296688
4.24801,2.65106,-1.06649,0.296091
4.25515,2.63812,-1.06649,0.295495
4.26227,2.62521,-1.06649,0.294901
4.26938,2.61233,-1.06649,0.294307
4.27648,2.59947,-1.06649,0.293715
4.28356,2.58664,-1.06649,0.293124
4.29063,2.57383,-1.06649,0.292534
4.29768,2.56105,-1.06649,0.291946
4.30472,2.5483,-1.06649,0.291358
4.31174,2.53557,-1.06649,0.290772
4.31876,2.52287,-1.06649,0.290187
4.32575,2.51019,-1.06649,0.289603
4.33273,2.49754,-1.06649,0.28902
4.3397,2.48491,-1.06649,0.288439
4.34666,2.47231,-1.06649,0.287858
4.3536,2.45973,-1.06649,0.287279
4.36053,2.44718,-1.06649,0.286701
4.36744,2.43466,-1.06649,0.286124
4.37434,2.42216,-1.06649,0.285548
4.38122,2.40968,-1.06649,0.284974
4.38809,2.39723,-1.06649,0.2844
4.39495,2.38481,-1.06649,0.283828
4.40179,2.37241,-1.06649,0.283257
4.40862,2.36003,-1.06649,0.282687
4.41544,2.34768,-1.06649,0.282118
4.42224,2.33536,-1.06649,0.281551
4.42903,2.32306,-1.06649,0.280984
4.43581,2.31078,-1.06649,0.280419
4.44257,2.29853,-1.06649,0.279854
4.44931,2.28631,-1.06649,0.279291
4.45605,2.27411,-1.06649,0.278729
4.46277,2.26193,-1.06649,0.278168
4.46948,2.24978,-1.06649,0.277609
4.47617,2.23765,-1.06649,0.27705
4.48285,2.22554,-1.06649,0.276493
4.48952,2.21346,-1.06649,0.275936
4.49617,2.20141,-1.06649,0.275381
4.50281,2.18938,-1.06649,0.274827
4.50944,2.17737,-1.06649,0.274274
4.51605,2.16539,-1.06649,0.273722
4.52265,2.15343,-1.06649,0.273171
4.52924,2.1415,-1.06649,0.272622
4.53581,2.12959,-1.06649,0.272073
4.54237,2.1177,-1.06649,0.271526
4.54892,2.10584,-1.06649,0.270979
4.55545,2.094,-1.06649,0.270434
4.56197,2.08219,-1.06649,0.26989
4.56848,2.0704,-1.06649,0.269347
4.57497,2.05863,-1.06649,0.268805
4.58145,2.04689,-1.06649,0.268264
4.58792,2.03517,-1.06649,0.267724
4.59438,2.02347,-1.06649,0.267185
4.60082,2.0118,-1.06649,0.266648
4.60725,2.00015,-1.06649,0.266111
4.61366,1.98852,-1.06649,0.265576
4.62007,1.97692,-1.06649,0.265041
4.62646,1.96534,-1.06649,0.264508
4.63284,1.95378,-1.06649,0.263976
4.6392,1.94225,-1.06649,0.263445
4.64555,1.93074,-1.06649,0.262915
4.65189,1.91926,-1.06649,0.262386
4.65822,1.90779,-1.06649,0.261858
4.66453,1.89635,-1.06649,0.261331
4.67083,1.88494,-1.06649,0.260805
4.67712,1.87354,-1.06649,0.26028
4.6834,1.86217,-1.06649,0.259756
4.68966,1.85082,-1.06649,0.259234
4.69591,1.8395,-1.06649,0.258712
4.70215,1.8282,-1.06649,0.258192
4.70837,1.81692,-1.06649,0.257672
4.71459,1.80566,-1.06649,0.257153
4.72079,1.79443,-1.06649,0.256636
4.72697,1.78321,-1.06649,0.25612
4.73315,1.77202,-1.06649,0.255604
4.73931,1.76086,-1.06649,0.25509
4.74546,1.74971,-1.06649,0.254577
4.7516,1.73859,-1.06649,0.254064
4.75773,1.72749,-1.06649,0.253553
4.76384,1.71642,-1.06649,0.253043
4.76994,1.70536,-1.06649,0.252534
4.77603,1.69433,-1.06649,0.252026
4.78211,1.68332,-1.06649,0.251519
4.78817,1.67233,-1.06649,0.251013
4.79422,1.66136,-1.06649,0.250507
4.80026,1.65042,-1.06649,0.250003
4.80629,1.6395,-1.06649,0.2495
4.81231,1.6286,-1.06649,0.248998
4.81831,1.61772,-1.06649,0.248497
4.8243,1.60686,-1.06649,0.247997
4.83028,1.59603,-1.06649,0.247498
4.83625,1.58522,-1.06649,0.247
4.84221,1.57443,-1.06649,0.246503
4.84815,1.56366,-1.06649,0.246007
4.85408,1.55291,-1.06649,0.245512
4.86,1.54218,-1.06649,0.245018
4.86591,1.53148,-1.06649,0.244525
4.8718,1.5208,-1.06649,0.244033
4.87769,1.51014,-1.06649,0.243542
4.88356,1.4995,-1.06649,0.243052
4.88942,1.48888,-1.06649,0.242563
4.89527,1.47828,-1.06649,0.242075
4.90111,1.4677,-1.06649,0.241588
4.90692,1.45717,-1.06657,0.240666
4.9127,1.4467,-1.06655,0.23925
4.91844,1.4363,-1.06662,0.237474
4.92412,1.42599,-1.06664,0.23543
4.92975,1.41578,-1.06668,0.233192
4.93533,1.40568,-1.06669,0.230812
4.94084,1.39568,-1.06674,0.228338
4.9463,1.38579,-1.06676,0.225798
4.95169,1.37602,-1.06678,0.223214
4.95701,1.36636,-1.06679,0.220604
4.96228,1.35682,-1.06678,0.217983
4.96748,1.34739,-1.06677,0.215362
4.97261,1.33808,-1.06674,0.212747
4.97769,1.32888,-1.06671,0.210146
4.9827,1.31979,-1.06668,0.207564
4.98765,1.31081,-1.06665,0.205003
4.99254,1.30195,-1.06662,0.202466
4.99737,1.2932,-1.06659,0.199955
5.00214,1.28455,-1.06656,0.197471
5.00686,1.27601,-1.06653,0.195015
5.01151,1.26758,-1.0665,0.192588
5.0161,1.25926,-1.06648,0.190189
5.02064,1.25104,-1.06646,0.18782
5.02512,1.24292,-1.06644,0.185479
5.02955,1.2349,-1.06643,0.183167
5.03392,1.22698,-1.06642,0.180883
5.03824,1.21916,-1.06641,0.178628
5.0425,1.21144,-1.0664,0.1764
5.04671,1.20382,-1.06639,0.1742
5.05087,1.19629,-1.06638,0.172028
5.05497,1.18885,-1.06638,0.169883
5.05902,1.18151,-1.06637,0.167764
5.06303,1.17425,-1.06637,0.165672
5.06698,1.16709,-1.06637,0.163606
5.07089,1.16002,-1.06637,0.161566
5.07474,1.15304,-1.06637,0.159551
5.07855,1.14614,-1.06637,0.157562
5.08231,1.13933,-1.06637,0.155597
5.08602,1.1326,-1.06637,0.153657
5.08969,1.12596,-1.06637,0.151741
5.09331,1.1194,-1.06637,0.149848
5.09689,1.11292,-1.06638,0.14798
5.10042,1.10653,-1.06638,0.146135
5.1039,1.10021,-1.06638,0.144312
5.10735,1.09397,-1.06638,0.142513
5.11075,1.08781,-1.06639,0.140736
5.11411,1.08173,-1.06639,0.138981
5.11742,1.07572,-1.06639,0.137248
5.1207,1.06979,-1.06639,0.135536
5.12393,1.06393,-1.0664,0.133846
5.12713,1.05814,-1.0664,0.132177
5.13028,1.05243,-1.0664,0.130529
5.1334,1.04679,-1.06641,0.128901
5.13647,1.04121,-1.06641,0.127294
5.13951,1.03571,-1.06641,0.125706
5.14251,1.03028,-1.06641,0.124139
5.14547,1.02491,-1.06641,0.122591
5.1484,1.01961,-1.06642,0.121062
5.15129,1.01438,-1.06642,0.119552
5.15414,1.00921,-1.06642,0.118061
5.15696,1.00411,-1.06642,0.116589
5.15974,0.999067,-1.06643,0.115135
5.16248,0.99409,-1.06643,0.113699
5.1652,0.989175,-1.06643,0.112281
5.16788,0.984321,-1.06643,0.110881
5.17052,0.979528,-1.06643,0.109498
5.17314,0.974795,-1.06643,0.108133
5.17572,0.97012,-1.06644,0.106784
5.17826,0.965504,-1.06644,0.105453
5.18078,0.960946,-1.06644,0.104137
5.18326,0.956444,-1.06644,0.102839
5.18572,0.951998,-1.06644,0.101556
5.18814,0.947608,-1.06644,0.10029
5.19053,0.943273,-1.06644,0.0990389
5.1929,0.938992,-1.06645,0.0978037
5.19523,0.934764,-1.06645,0.096584
5.19754,0.930588,-1.06645,0.0953794
5.19981,0.926465,-1.06645,0.0941898
5.20206,0.922394,-1.06645,0.0930151
5.20428,0.918373,-1.06645,0.091855
5.20647,0.914402,-1.06645,0.0907094
5.20863,0.910481,-1.06645,0.0895781
5.21077,0.906608,-1.06645,0.0884608
5.21288,0.902784,-1.06645,0.0873575
5.21497,0.899008,-1.06645,0.086268
5.21703,0.895279,-1.06645,0.085192
5.21906,0.891596,-1.06646,0.0841295
5.22107,0.887959,-1.06646,0.0830802
5.22305,0.884368,-1.06646,0.082044
5.225,0.880821,-1.06646,0.0810208
5.22694,0.877319,-1.06646,0.0800102
5.22885,0.87386,-1.06646,0.0790123
5.23073,0.870444,-1.06646,0.0780269
5.23259,0.867071,-1.06646,0.0770537
5.23443,0.86374,-1.06646,0.0760927
5.23625,0.860451,-1.06646,0.0751436
5.23804,0.857203,-1.06646,0.0742064
5.23981,0.853995,-1.06646,0.0732809
5.24156,0.850827,-1.06646,0.0723669
5.24329,0.847699,-1.06646,0.0714643
5.24499,0.844609,-1.06646,0.070573
5.24668,0.841558,-1.06646,0.0696928
5.24834,0.838546,-1.06646,0.0688236
5.24998,0.835571,-1.06646,0.0679652
5.2516,0.832632,-1.06646,0.0671175
5.2532,0.829731,-1.06646,0.0662804
5.25479,0.826866,-1.06646,0.0654538
5.25635,0.824036,-1.06646,0.0646374
5.25789,0.821242,-1.06646,0.0638313
5.25941,0.818483,-1.06646,0.0630351
5.26092,0.815758,-1.06646,0.062249
5.2624,0.813067,-1.06646,0.0614726
5.26387,0.810409,-1.06646,0.0607059
5.26532,0.807785,-1.06646,0.0599487
5.26675,0.805194,-1.06647,0.059201
5.26816,0.802635,-1.06647,0.0584627
5.26955,0.800107,-1.06647,0.0577335
5.27093,0.797611,-1.06647,0.0570135
5.27229,0.795147,-1.06647,0.0563024
5.27364,0.792713,-1.06647,0.0556002
5.27496,0.790309,-1.06647,0.0549067
5.27627,0.787936,-1.06647,0.0542219
5.27757,0.785592,-1.06647,0.0535456
5.27884,0.783277,-1.06647,0.0528778
5.28011,0.780991,-1.06647,0.0522183
5.28135,0.778734,-1.06647,0.051567
5.28258,0.776505,-1.06647,0.0509239
5.2838,0.774303,-1.06647,0.0502887
5.285,0.772129,-1.06647,0.0496615
5.28618,0.769983,-1.06647,0.0490421
5.28735,0.767863,-1.06647,0.0484305
5.28851,0.765769,-1.06647,0.0478264
5.28965,0.763702,-1.06647,0.0472299
5.29078,0.76166,-1.06647,0.0466409
5.29189,0.759644,-1.06647,0.0460592
5.29299,0.757653,-1.06647,0.0454847
5.29407,0.755686,-1.06647,0.0449174
5.29514,0.753745,-1.06647,0.0443572
5.2962,0.751827,-1.06647,0.043804
5.29725,0.749933,-1.06647,0.0432576
5.29828,0.748063,-1.06647,0.0427181
5.2993,0.746217,-1.06647,0.0421853
5.30031,0.744393,-1.06647,0.0416592
5.3013,0.742592,-1.06647,0.0411396
5.30228,0.740814,-1.06647,0.0406265
5.30325,0.739058,-1.06647,0.0401198
5.30421,0.737323,-1.06647,0.0396194
5.30515,0.735611,-1.06647,0.0391253
5.30609,0.733919,-1.06647,0.0386373
5.30701,0.732249,-1.06647,0.0381554
5.30792,0.730599,-1.06647,0.0376795
5.30882,0.728971,-1.06647,0.0372096
5.30971,0.727362,-1.06647,0.0367455
5.31058,0.725774,-1.06647,0.0362872
5.31145,0.724205,-1.06647,0.0358346
5.3123,0.722656,-1.06647,0.0353877
5.31315,0.721126,-1.06647,0.0349463
5.31398,0.719615,-1.06647,0.0345105
5.3148,0.718124,-1.06647,0.03408
5.31562,0.71665,-1.06647,0.033655
5.31642,0.715195,-1.06647,0.0332352
5.31721,0.713759,-1.06647,0.0328207
5.318,0.71234,-1.06647,0.0324114
5.31877,0.710939,-1.06647,0.0320071
5.31953,0.709555,-1.06647,0.0316079
5.32029,0.708189,-1.06647,0.0312137
5.32103,0.706839,-1.06647,0.0308244
5.32177,0.705507,-1.06647,0.03044
5.32249,0.704191,-1.06647,0.0300603
5.32321,0.702892,-1.06647,0.0296854
5.32392,0.701608,-1.06647,0.0293152
5.32462,0.700341,-1.06647,0.0289495
5.32531,0.69909,-1.06647,0.0285885
5.32599,0.697854,-1.06647,0.0282319
5.32667,0.696633,-1.06647,0.0278798
5.32733,0.695428,-1.06647,0.0275321
5.32799,0.694238,-1.06647,0.0271887
5.32864,0.693062,-1.06647,0.0268496
5.32928,0.691902,-1.06647,0.0265147
5.32991,0.690756,-1.06647,0.026184
5.33053,0.689624,-1.06647,0.0258575
5.33115,0.688506,-1.06647,0.025535
5.33176,0.687402,-1.06647,0.0252165
5.33236,0.686312,-1.06647,0.024902
5.32535,0.687983,-3.37558,0.144172
5.31939,0.677934,-2.10609,0.233663
5.30435,0.677821,-3.13404,0.300882
5.2887,0.669854,-2.67062,0.351169
5.26926,0.669703,-3.13382,0.388805
5.24859,0.666971,-3.01019,0.416993
5.22682,0.669382,-3.2519,0.438034
5.20426,0.671706,-3.24423,0.453694
5.18169,0.677375,-3.38776,0.4653
5.15891,0.683869,-3.41923,0.473839
5.13655,0.692592,-3.51352,0.480069
5.11437,0.702351,-3.55616,0.48455
5.09276,0.713655,-3.62362,0.487713
5.07156,0.725924,-3.66623,0.489877
5.05096,0.739303,-3.71753,0.491285
5.03086,0.753489,-3.75606,0.492121
5.01133,0.76849,-3.79662,0.492523
4.99231,0.784138,-3.82999,0.492596
4.97382,0.800394,-3.86278,0.492419
4.95581,0.817155,-3.8911,0.492052
4.93827,0.834376,-3.91795,0.491541
4.92117,0.851987,-3.94173,0.49092
4.90449,0.869946,-3.96386,0.490216
4.8882,0.888204,-3.98374,0.489449
4.87226,0.906726,-4.00205,0.488633
4.85667,0.925477,-4.01861,0.487781
4.84139,0.944429,-4.03378,0.486902
4.8264,0.963554,-4.04756,0.486002
4.81167,0.982829,-4.06016,0.485086
4.7972,1.00224,-4.07161,0.484158
4.78296,1.02175,-4.08207,0.483222
4.76894,1.04137,-4.09159,0.482279
4.75511,1.06106,-4.10028,0.481332
4.74146,1.08083,-4.10819,0.480382
4.72799,1.10066,-4.1154,0.47943
4.71467,1.12053,-4.12197,0.478477
4.70149,1.14044,-4.12797,0.477524
4.68846,1.16039,-4.13343,0.47657
4.67554,1.18036,-4.13841,0.475617
4.66275,1.20035,-4.14294,0.474665
4.65006,1.22035,-4.14708,0.473714
4.63747,1.24036,-4.15085,0.472764
4.62498,1.26037,-4.15429,0.471815
4.61257,1.28038,-4.15742,0.470867
4.60025,1.30038,-4.16027,0.469921
4.588,1.32038,-4.16288,0.468977
4.57583,1.34036,-4.16525,0.468035
4.56372,1.36034,-4.16741,0.467094
4.55168,1.38029,-4.16938,0.466154
4.5397,1.40023,-4.17118,0.465217
4.52777,1.42014,-4.17281,0.464281
4.5159,1.44004,-4.17431,0.463348
4.50407,1.45991,-4.17567,0.462416
4.4923,1.47975,-4.17691,0.461485
4.48057,1.49957,-4.17804,0.460557
4.46889,1.51936,-4.17907,0.45963
4.45725,1.53912,-4.18001,0.458706
4.44565,1.55885,-4.18086,0.457783
4.43408,1.57855,-4.18164,0.456862
4.42256,1.59822,-4.18235,0.455943
4.41107,1.61786,-4.183,0.455025
4.39961,1.63746,-4.18359,0.45411
4.38819,1.65703,-4.18413,0.453196
4.3768,1.67657,-4.18462,0.452284
4.36545,1.69607,-4.18507,0.451374
4.35412,1.71554,-4.18548,0.450466
4.34282,1.73498,-4.18585,0.449559
4.33156,1.75437,-4.18619,0.448655
4.32032,1.77374,-4.1865,0.447752
4.30911,1.79306,-4.18678,0.446851
4.29793,1.81235,-4.18704,0.445952
4.28677,1.83161,-4.18727,0.445055
4.27564,1.85083,-4.18749,0.444159
4.26454,1.87001,-4.18768,0.443265
4.25346,1.88915,-4.18786,0.442374
4.24241,1.90826,-4.18802,0.441483
4.23138,1.92733,-4.18817,0.440595
4.22038,1.94637,-4.1883,0.439709
4.2094,1.96536,-4.18842,0.438824
4.19845,1.98433,-4.18854,0.437941
4.18752,2.00325,-4.18864,0.43706
4.17661,2.02214,-4.18873,0.43618
4.16573,2.04098,-4.18882,0.435302
4.15487,2.0598,-4.18889,0.434427
4.14404,2.07857,-4.18896,0.433552
4.13323,2.09731,-4.18903,0.43268
4.12244,2.11601,-4.18909,0.431809
4.11167,2.13468,-4.18914,0.430941
4.10092,2.1533,-4.18919,0.430073
4.0902,2.17189,-4.18923,0.429208
4.0795,2.19045,-4.18927,0.428344
4.06883,2.20896,-4.18931,0.427483
4.05817,2.22744,-4.18934,0.426622
4.04754,2.24588,-4.18937,0.425764
4.03693,2.26429,-4.1894,0.424907
4.02634,2.28266,-4.18943,0.424052
4.01577,2.30099,-4.18945,0.423199
4.00522,2.31928,-4.18947,0.422347
3.9947,2.33754,-4.18949,0.421498
3.98419,2.35577,-4.18951,0.420649
3.97371,2.37395,-4.18952,0.419803
3.96325,2.3921,-4.18954,0.418958
3.95281,2.41021,-4.18955,0.418115
3.94239,2.42829,-4.18956,0.417274
3.932,2.44633,-4.18957,0.416434
3.92162,2.46433,-4.18958,0.415596
3.91127,2.4823,-4.18959,0.41476
3.90093,2.50023,-4.1896,0.413926
3.89062,2.51813,-4.18961,0.413093
3.88033,2.53599,-4.18962,0.412261
3.87006,2.55381,-4.18962,0.411432
3.85981,2.5716,-4.18963,0.410604
3.84958,2.58935,-4.18963,0.409778
3.83937,2.60707,-4.18964,0.408953
3.82918,2.62475,-4.18964,0.40813
3.81901,2.6424,-4.18965,0.407309
3.80887,2.66001,-4.18965,0.40649
3.79874,2.67758,-4.18965,0.405672
3.78863,2.69512,-4.18966,0.404855
3.77855,2.71263,-4.18966,0.404041
3.76848,2.7301,-4.18966,0.403228
3.75844,2.74753,-4.18966,0.402416
3.74841,2.76493,-4.18967,0.401607
3.73841,2.78229,-4.18967,0.400799
3.72842,2.79962,-4.18967,0.399992
3.71846,2.81692,-4.18967,0.399187
3.70852,2.83418,-4.18967,0.398384
3.69859,2.8514,-4.18967,0.397582
3.68869,2.86859,-4.18968,0.396782
3.6788,2.88575,-4.18968,0.395984
3.66894,2.90287,-4.18968,0.395187
3.65909,2.91995,-4.18968,0.394392
3.64927,2.93701,-4.18968,0.393598
3.63946,2.95402,-4.18967,0.392806
3.62968,2.97101,-4.18967,0.392016
3.61991,2.98796,-4.18966,0.391226
3.61017,3.00487,-4.18965,0.390439
3.60044,3.02175,-4.18963,0.389652
3.59073,3.0386,-4.18962,0.388868
3.58104,3.05541,-4.1896,0.388085
3.57137,3.07219,-4.18958,0.387304
3.56172,3.08893,-4.18957,0.386524
3.55209,3.10564,-4.18955,0.385746
3.54248,3.12232,-4.18953,0.384969
3.53289,3.13896,-4.18951,0.384194
3.52331,3.15557,-4.18949,0.38342
3.51376,3.17215,-4.18947,0.382649
3.50422,3.18869,-4.18945,0.381878
3.4947,3.2052,-4.18943,0.381109
3.48521,3.22167,-4.18941,0.380342
3.47573,3.23812,-4.18939,0.379577
3.46627,3.25452,-4.18937,0.378813
