acceleration,angular_velocity
-0.0148499,3.33622e-05
-0.0148201,3.18414e-05
-0.0147904,3.03207e-05
-0.0147607,2.886e-05
-0.0147311,2.74396e-05
-0.0147015,2.61635e-05
-0.014672,2.5843e-05
-0.0146425,2.46197e-05
-0.0146131,2.36806e-05
-0.0145837,2.24868e-05
-0.0145544,2.14044e-05
-0.0145251,2.02773e-05
-0.0144959,1.92187e-05
-0.0144667,1.81824e-05
-0.0144376,1.72028e-05
-0.0144086,1.62653e-05
-0.0143796,1.53649e-05
-0.0143506,1.45234e-05
-0.0143217,1.37335e-05
-0.0142929,1.29944e-05
-0.0142642,1.23013e-05
-0.0142355,1.16514e-05
-0.0142068,1.10412e-05
-0.0141782,1.04678e-05
-0.0141497,9.92832e-06
-0.0141212,9.42031e-06
-0.0140928,8.94145e-06
-0.0140644,8.48972e-06
-0.0140361,8.06324e-06
-0.0140079,7.66031e-06
-0.0139797,7.27941e-06
-0.0139516,6.91913e-06
-0.0139235,6.57819e-06
-0.0138955,6.25543e-06
-0.0138675,5.70995e-06
-0.0138396,5.12466e-06
-0.0138118,4.72081e-06
-0.013784,4.34132e-06
-0.0137562,4.04783e-06
-0.0137286,2.58778e-06
-0.0137009,9.89997e-07
-0.0136734,-9.42579e-09
-0.0136458,-9.06305e-07
-0.0136184,-1.4976e-06
-0.013591,-1.96324e-06
-0.0135636,-2.25863e-06
-0.0135363,-2.45658e-06
-0.0135091,-2.55601e-06
-0.0134819,-2.59056e-06
-0.0134547,-2.52629e-06
-0.0134276,-1.98486e-06
-0.0134006,-2.29713e-06
-0.0133736,-1.85956e-06
-0.0133467,-1.67762e-06
-0.0133199,-1.32754e-06
-0.0132931,-1.06343e-06
-0.0132663,-7.52567e-07
-0.0132396,-4.78696e-07
-0.013213,4.01363e-08
-0.0131864,6.71311e-07
-0.0131599,1.108e-06
-0.0131334,1.53298e-06
-0.013107,1.85314e-06
-0.0130806,2.13284e-06
-0.0130543,2.34666e-06
-0.013028,2.51966e-06
-0.0130018,2.64729e-06
-0.0129756,2.74098e-06
-0.0129495,2.80215e-06
-0.0129235,2.83708e-06
-0.0128975,2.84848e-06
-0.0128715,2.84038e-06
-0.0128456,2.81541e-06
-0.0128198,2.77639e-06
-0.012794,2.72553e-06
-0.0127682,2.66491e-06
-0.0127425,2.59625e-06
-0.0127169,2.52113e-06
-0.0126913,2.44088e-06
-0.0126658,2.35666e-06
-0.0126403,2.26949e-06
-0.0126148,2.18025e-06
-0.0125894,2.08968e-06
-0.0125641,1.99843e-06
-0.0125388,1.90706e-06
-0.0125136,1.81604e-06
-0.0124884,1.72576e-06
-0.0124633,1.63656e-06
-0.0124382,1.54873e-06
-0.0124132,1.17748e-06
-0.0123882,8.39185e-07
-0.0123633,5.87295e-07
-0.0123384,3.73858e-07
-0.0123136,2.12036e-07
-0.0122888,8.17258e-08
-0.0122641,-1.60532e-08
-0.0122394,-9.09294e-08
-0.0122148,-1.44971e-07
-0.0121902,-1.83442e-07
-0.0121657,-2.08725e-07
-0.0121412,-2.23993e-07
-0.0121168,-2.31208e-07
-0.0120924,-2.32391e-07
-0.012068,-2.28979e-07
-0.0120438,-2.22284e-07
-0.0120195,-2.13298e-07
-0.0119953,-2.02867e-07
-0.0119712,-1.91641e-07
-0.0119471,-1.76712e-07
-0.0119231,-1.59144e-07
-0.0118991,-1.42706e-07
-0.0118752,-1.27428e-07
-0.0118513,-1.14301e-07
-0.0118274,-1.03109e-07
-0.0118036,-9.40115e-08
-0.0117799,-8.67879e-08
-0.0117562,-8.1369e-08
-0.0117325,-7.75708e-08
-0.0117089,-7.52736e-08
-0.0116853,-7.43276e-08
-0.0116618,-7.46131e-08
-0.0116383,-7.60063e-08
-0.0116149,-7.83998e-08
-0.0115916,-8.16898e-08
-0.0115682,-8.57832e-08
-0.0115449,-9.05924e-08
-0.0115217,-9.60375e-08
-0.0114985,-1.02045e-07
-0.0114754,-1.08546e-07
-0.0114523,-1.1548e-07
-0.0114293,-1.22788e-07
-0.0114063,-1.3042e-07
-0.0113833,-1.38327e-07
-0.0113604,-1.46467e-07
-0.0113375,-1.548e-07
-0.0113147,-1.6329e-07
-0.011292,-1.71907e-07
-0.0112692,-1.8062e-07
-0.0112466,-1.89404e-07
-0.0112239,-1.98237e-07
-0.0112013,-2.07096e-07
-0.0111788,-2.15965e-07
-0.0111563,-2.24826e-07
-0.0111339,1.49493e-07
-0.0111114,3.86346e-07
-0.0110891,2.67554e-07
-0.0110668,4.94816e-08
-0.0110445,-5.11885e-08
-0.0110223,-1.12812e-06
-0.0110001,-1.52812e-06
-0.010978,-2.02852e-06
-0.0109559,-2.22942e-06
-0.0109339,-2.42162e-06
-0.0109119,-2.47422e-06
-0.0108899,-2.49974e-06
-0.010868,-2.45854e-06
-0.0108461,-2.25457e-06
-0.0108243,-2.08559e-06
-0.0108025,-1.84904e-06
-0.0107808,-1.5176e-06
-0.0107591,-1.30436e-06
-0.0107375,-1.07795e-06
-0.0107159,-9.11714e-07
-0.0106943,-7.55911e-07
-0.0106728,-6.34705e-07
-0.0106513,-5.28333e-07
-0.0106299,-4.43876e-07
-0.0106085,-3.72817e-07
-0.0105871,-3.16498e-07
-0.0105658,-7.66135e-07
-0.0105445,-8.48577e-07
-0.0105233,-9.07216e-07
-0.0105021,-8.58e-07
-0.010481,-8.16752e-07
-0.0104599,-7.47898e-07
-0.0104389,-6.90321e-07
-0.0104179,-6.29135e-07
-0.0103969,-5.77164e-07
-0.010376,-5.28092e-07
-0.0103551,-4.85923e-07
-0.0103343,-4.47846e-07
-0.0103135,-4.14911e-07
-0.0102927,-3.85753e-07
-0.010272,-3.60471e-07
-0.0102513,-3.38321e-07
-0.0102307,-3.19126e-07
-0.0102101,-3.0243e-07
-0.0101896,-2.88004e-07
-0.0101691,-2.75539e-07
-0.0101486,-2.64826e-07
-0.0101282,-2.5564e-07
-0.0101078,-2.47805e-07
-0.0100875,-2.41152e-07
-0.0100672,-2.35538e-07
-0.0100469,-2.30833e-07
-0.0100267,-5.1041e-07
-0.0100065,-5.96079e-07
-0.00998641,-7.50808e-07
-0.00996632,-8.1979e-07
-0.00994626,-9.0203e-07
-0.00992625,-9.41828e-07
-0.00990627,-9.77269e-07
-0.00988634,-9.88983e-07
-0.00986644,-9.92234e-07
-0.00984659,-9.80849e-07
-0.00982678,-9.61406e-07
-0.009807,-9.32415e-07
-0.00978727,-8.97037e-07
-0.00976757,-8.55349e-07
-0.00974792,-8.09086e-07
-0.014726,-0.00167161
-0.0257374,0.00127257
-0.0336859,-0.000693207
-0.0395461,0.000597593
-0.0438227,-0.00026982
-0.0468986,0.000294757
-0.0490649,-8.92958e-05
-0.0505424,0.00015648
-0.0514989,-1.46337e-05
-0.0520618,9.13698e-05
-0.0523277,1.42421e-05
-0.0523702,5.91207e-05
-0.052245,2.36209e-05
-0.0519943,4.19008e-05
-0.0516504,2.49594e-05
-0.0512374,3.1777e-05
-0.050774,2.32095e-05
-0.0502741,2.51828e-05
-0.0497484,2.04769e-05
-0.0492048,2.04845e-05
-0.0486496,1.76272e-05
-0.0480872,1.69084e-05
-0.0475211,1.49904e-05
-0.046954,1.40681e-05
-0.0463878,1.26693e-05
-0.045824,1.17548e-05
-0.0452637,1.06734e-05
-0.0447076,9.84403e-06
-0.0441565,8.97703e-06
-0.0436106,8.25362e-06
-0.0430704,7.54371e-06
-0.0425361,6.92447e-06
-0.0420077,6.33638e-06
-0.0414854,5.81126e-06
-0.0409692,5.32101e-06
-0.0404591,4.87784e-06
-0.0399552,4.46779e-06
-0.0394574,4.09473e-06
-0.0389657,3.75114e-06
-0.03848,3.4375e-06
-0.0380003,3.14934e-06
-0.0375265,2.88583e-06
-0.0370586,2.64404e-06
-0.0365965,2.42272e-06
-0.0361401,2.21979e-06
-0.0356894,2.03395e-06
-0.0352443,1.8636e-06
-0.0348048,1.70757e-06
-0.0343707,1.56457e-06
-0.033942,1.43356e-06
-0.0335187,1.31351e-06
-0.0331006,1.20353e-06
-0.0326878,1.10274e-06
-0.0322801,1.01041e-06
-0.0318775,9.25795e-07
-0.0314799,8.48272e-07
-0.0310873,7.77239e-07
-0.0306995,7.12155e-07
-0.0303166,6.52521e-07
-0.0299385,5.9788e-07
-0.0295651,5.47815e-07
-0.0291963,5.01942e-07
-0.0288322,4.59911e-07
-0.0284726,4.21399e-07
-0.0281174,3.86112e-07
-0.0277667,3.5378e-07
-0.0274204,3.24155e-07
-0.0270784,2.97011e-07
-0.0267407,2.7214e-07
-0.0264072,2.49352e-07
-0.0260778,2.28472e-07
-0.0257525,2.0934e-07
-0.0254313,1.9181e-07
-0.0251141,1.75748e-07
-0.0248009,1.61032e-07
-0.0244916,1.47547e-07
-0.0241861,1.35192e-07
-0.0238844,1.23871e-07
-0.0235865,1.13499e-07
-0.0232923,1.03995e-07
-0.0230018,9.52862e-08
-0.0227149,8.73072e-08
-0.0224316,7.99962e-08
-0.0221518,7.32975e-08
-0.0218755,6.71598e-08
-0.0216027,6.15359e-08
-0.0213333,5.6383e-08
-0.0210672,5.16617e-08
-0.0208044,4.73356e-08
-0.0205449,4.33718e-08
-0.0202887,3.97399e-08
-0.0200356,3.64122e-08
-0.0197857,3.33631e-08
-0.019539,3.05693e-08
-0.0192953,2.80096e-08
-0.0190546,2.56641e-08
-0.0188169,2.3515e-08
-0.0185822,2.15459e-08
-0.0183505,1.97417e-08
-0.0181216,1.80886e-08
-0.0178956,1.65739e-08
-0.0176724,1.5186e-08
-0.0174519,1.39143e-08
-0.0172343,1.27492e-08
-0.0170193,1.16815e-08
-0.016807,1.07034e-08
-0.0165974,9.80706e-09
-0.0163904,8.98583e-09
-0.016186,8.2334e-09
-0.0159841,7.54392e-09
-0.0157847,6.91219e-09
-0.0155879,6.33338e-09
-0.0153934,5.80301e-09
-0.0152014,5.31708e-09
-0.0150118,4.87183e-09
-0.0148246,4.46382e-09
-0.0146397,4.09011e-09
-0.0144571,3.74751e-09
-0.0142768,3.4338e-09
-0.0140987,3.14618e-09
-0.0139229,2.88276e-09
-0.0137492,2.6413e-09
-0.0135777,2.42019e-09
-0.0134084,2.21744e-09
-0.0132411,2.03181e-09
-0.013076,1.86161e-09
-0.0129129,1.70576e-09
-0.0127518,1.56289e-09
-0.0125928,1.43201e-09
-0.0124357,1.31212e-09
-0.0122806,1.2022e-09
-0.0121274,1.10155e-09
-0.0119762,1.00925e-09
-0.0118268,9.24797e-10
-0.0116793,8.47334e-10
-0.0115336,7.76386e-10
-0.0113898,7.11319e-10
-0.0112477,6.51797e-10
-0.0111074,5.97152e-10
-0.0109689,5.47212e-10
-0.0108321,5.01322e-10
-0.010697,4.59408e-10
-0.0105636,4.20867e-10
-0.0104318,3.85668e-10
-0.0103017,3.53347e-10
-0.0101732,3.23767e-10
-0.0100463,2.96655e-10
-0.00992101,2.71811e-10
-0.00979727,2.49013e-10
-0.00967507,2.28182e-10
-0.0095544,2.0903e-10
-0.00943523,1.91583e-10
-0.00931755,1.75447e-10
-0.00920134,1.60816e-10
-0.00908657,1.47334e-10
-0.00897324,1.35004e-10
-0.00886132,1.23694e-10
-0.0087508,1.13346e-10
-0.00864165,1.03786e-10
-0.00853387,9.51811e-11
-0.00842743,8.71701e-11
-0.00832232,7.98439e-11
-0.00821851,7.31786e-11
-0.00811601,6.70171e-11
-0.00801478,6.14391e-11
-0.00791482,5.6253e-11
-0.0078161,5.15465e-11
-0.00771861,4.72158e-11
-0.00762234,4.32529e-11
-0.00752727,3.96872e-11
-0.00743338,3.6284e-11
-0.00734067,3.33152e-11
-0.00724911,3.0509e-11
-0.0071587,2.78868e-11
-0.00706941,2.56323e-11
-0.00698124,2.34419e-11
-0.00689416,2.15233e-11
-0.00680817,1.96981e-11
-0.00672326,1.80327e-11
-0.0066394,1.64687e-11
-0.00655659,1.51259e-11
-0.00647481,1.38871e-11
-0.00639406,1.2731e-11
-0.00631431,1.15695e-11
-0.00623555,1.06746e-11
2.6965,46.9094
2.02066,-25.7875
1.52508,20.2135
1.13422,-8.91809
0.84691,8.64825
0.636697,-1.91993
0.474212,4.46761
0.354387,0.222952
0.262793,2.73921
0.193587,0.828691
0.141421,1.85619
0.101895,0.965229
0.0720712,1.35877
0.0494491,0.922035
0.0323433,1.04856
0.0193549,0.817936
0.0095067,0.836317
0.00202554,0.702123
-0.00365577,0.679509
-0.00797668,0.593064
-0.0112627,0.557764
-0.0137639,0.496877
-0.0156675,0.460355
-0.0171165,0.414546
-0.0182187,0.381073
-0.0190563,0.345105
-0.0196915,0.315936
-0.0201719,0.28697
-0.0205335,0.262148
-0.020804,0.238487
-0.0210042,0.217612
-0.0211505,0.198135
-0.021255,0.180685
-0.0213273,0.164584
-0.0213745,0.150043
-0.0214023,0.136704
-0.0214151,0.124606
-0.021416,0.113543
-0.0214078,0.103486
-0.0213923,0.0943043
-0.0213713,0.0859478
-0.0213458,0.0783252
-0.0213169,0.0713833
-0.0212852,0.0650538
-0.0212513,0.0592877
-0.0212158,0.0540314
-0.0211789,0.0492422
-0.021141,0.044877
-0.0211023,0.0408992
-0.0210629,0.0372739
-0.021023,0.0339702
-0.0209828,0.0309592
-0.0209422,0.0282153
-0.0209014,0.0257146
-0.0208604,0.0234356
-0.0208194,0.0213586
-0.0207782,0.0194658
-0.020737,0.0177407
-0.0206958,0.0161686
-0.0206545,0.0147358
-0.0206133,0.01343
-0.0205721,0.01224
-0.0205309,0.0111554
-0.0204898,0.010167
-0.0204487,0.00926616
-0.0204077,0.00844517
-0.0203667,0.00769695
-0.0203259,0.00701503
-0.020285,0.00639354
-0.0202443,0.00582713
-0.0202036,0.00531092
-0.020163,0.00484044
-0.0201224,0.00441166
-0.020082,0.00402087
-0.0200416,0.00366471
-0.0200013,0.0033401
-0.019961,0.00304426
-0.0199209,0.00277463
-0.0198808,0.00252888
-0.0198408,0.00230491
-0.0198009,0.00210078
-0.0197611,0.00191473
-0.0197213,0.00174517
-0.0196816,0.00159063
-0.019642,0.00144977
-0.0196028,0.0013327
-0.0195678,0.00135797
-0.0195316,0.00129299
-0.0194941,0.00127579
-0.019456,0.00122874
-0.0194174,0.001198
-0.0193784,0.00115656
-0.0193393,0.00112057
-0.0193,0.00108072
-0.0192607,0.00104263
-0.0192213,0.0010031
-0.0191819,0.00096405
-0.0191426,0.000924483
-0.0191034,0.000885236
-0.0190642,0.000845844
-0.0190251,0.00080663
-0.0189871,0.00075535
-0.0189552,0.000641076
-0.0189212,0.000575509
-0.0188857,0.000490057
-0.0188492,0.000424842
-0.0188119,0.000355482
-0.018774,0.000295807
-0.0187358,0.000236554
-0.0186973,0.000183327
-0.0186587,0.000132323
-0.01862,8.52306e-05
-0.0185812,4.05798e-05
-0.0185425,-1.16927e-06
-0.0185038,-4.06435e-05
-0.0184652,-7.77922e-05
-0.0184267,-0.000112936
-0.0183882,-0.000146148
-0.0183499,-0.000177625
-0.0183117,-0.000207468
-0.0182736,-0.000235818
-0.0182356,-0.000262772
-0.0181978,-0.000288433
-0.01816,-0.000312888
-0.0181224,-0.00033623
-0.0180849,-0.000358532
-0.0180476,-0.000379871
-0.0180104,-0.000401848
-0.0179733,-0.00042064
-0.0179363,-0.000439211
-0.0178994,-0.000456959
-0.0178627,-0.000474209
-0.0178261,-0.00049075
-0.0177896,-0.00050674
-0.0177532,-0.000521914
-0.017717,-0.000536798
-0.0176809,-0.000550981
-0.0176449,-0.000564782
-0.017609,-0.000577921
-0.0175732,-0.000590684
-0.0175376,-0.000602623
-0.017502,-0.000614551
-0.0174666,-0.000625791
-0.0174315,-0.000608703
-0.0173965,-0.000584945
-0.0173617,-0.000546998
-0.0173269,-0.000507201
-0.0172922,-0.000463536
-0.0172575,-0.0004208
-0.0172228,-0.000378128
-0.0171881,-0.000337249
-0.0171535,-0.000297956
-0.0171189,-0.000260776
-0.0170844,-0.00022555
-0.01705,-0.000192375
-0.0170156,-0.000161106
-0.0169813,-0.000131691
-0.016947,-0.000103995
-0.0169129,-7.79203e-05
-0.0168788,-5.33468e-05
-0.0168448,-3.0172e-05
-0.0168109,-8.29015e-06
-0.0167771,1.23927e-05
-0.0167434,3.19671e-05
-0.0167097,5.04834e-05
-0.0166761,6.80801e-05
-0.0166427,8.47945e-05
-0.0166093,0.000100699
-0.0165759,0.000115886
-0.0165427,0.000130574
-0.0165096,0.00014422
-0.0164765,0.000157456
-0.0164435,0.000170002
-0.0164106,0.000182095
-0.0163778,0.000193651
-0.0163451,0.000204772
-0.0163124,0.000215446
-0.0162799,0.00022572
-0.0162474,0.000235605
-0.016215,0.000245267
-0.0161827,0.000254382
-0.0161504,0.00026312
-0.0161183,0.000271328
-0.0160862,0.000279532
-0.0160542,0.000287397
-0.0160222,0.000295111
-0.0159904,0.000302513
-0.0159586,0.000309855
-0.0159269,0.000316768
-0.0158953,0.000323549
-0.0158638,0.000329904
-0.0158323,0.00033629
-0.0158009,0.000341096
-0.0157695,0.000333414
-0.0157381,0.00031962
-0.0157066,0.000301036
-0.0156752,0.000281476
-0.0156437,0.000260957
-0.0156123,0.000240787
-0.0155809,0.000221279
-0.0155496,0.000202875
-0.0155183,0.000185635
-0.0154871,0.000169659
-0.0154559,0.000154906
-0.0154248,0.00014135
-0.0153937,0.000128916
-0.0153628,0.000117537
-0.0153318,0.000107135
-0.015301,9.76351e-05
-0.0152702,8.89644e-05
-0.0152395,8.10546e-05
-0.0152088,7.38408e-05
-0.0151782,6.72635e-05
-0.0151477,6.12673e-05
-0.0151172,5.5822e-05
-0.0150868,5.09787e-05
-0.0150564,4.64506e-05
-0.0150261,4.2362e-05
-0.0149959,3.85919e-05
-0.0149657,3.51682e-05
-0.0149356,3.20309e-05
-0.0149055,2.91754e-05
-0.0148755,2.6639e-05
-0.0148456,2.42732e-05
-0.0148157,2.2109e-05
-0.0147859,2.0119e-05
-0.0147562,1.83116e-05
-0.0147265,1.6659e-05
-0.0146968,1.51553e-05
-0.0146673,1.37828e-05
-0.0146378,1.25328e-05
-0.0146083,1.13928e-05
-0.0145789,1.0354e-05
-0.0145496,9.40706e-06
-0.0145203,8.54409e-06
-0.0144911,7.75749e-06
-0.0144619,7.04067e-06
-0.0144328,6.38737e-06
-0.0144038,5.79204e-06
-0.0143748,5.11894e-06
-0.0143459,4.51659e-06
-0.014317,4.06944e-06
-0.0142882,3.65219e-06
-0.0142595,3.30196e-06
-0.0142308,2.97586e-06
-0.0142021,2.68809e-06
-0.0141736,2.42189e-06
-0.014145,2.17389e-06
-0.0141166,1.9614e-06
-0.0140882,1.7611e-06
-0.0140598,1.36326e-06
-0.0140315,7.68807e-07
-0.0140032,-9.60494e-07
-0.0139751,-4.19273e-07
-0.013947,-8.94608e-07
-0.0139189,-6.4866e-07
-0.0138909,-7.9358e-07
-0.013863,-6.91802e-07
-0.0138351,-7.13206e-07
-0.0138072,-6.514e-07
-0.0137795,-6.35455e-07
-0.0137517,-5.89799e-07
-0.0137241,-5.61508e-07
-0.0136965,-5.23065e-07
-0.0136689,-4.91663e-07
-0.0136414,-4.57286e-07
-0.0136139,-4.26214e-07
-0.0135865,-3.94795e-07
-0.0135592,-3.65315e-07
-0.0135319,-3.36436e-07
-0.0135047,-3.08978e-07
-0.0134775,-2.82438e-07
-0.0134504,-2.57099e-07
-0.0134233,-2.32759e-07
-0.0133963,-2.095e-07
-0.0133694,-1.87227e-07
-0.0133425,-1.65951e-07
-0.0133156,-1.45613e-07
-0.0132888,-1.26195e-07
-0.0132621,-6.43778e-08
-0.0132354,-3.78689e-08
-0.0132088,-1.60511e-08
-0.0131822,-3.76508e-09
-0.0131557,5.03216e-07
-0.0131292,8.65381e-07
-0.0131028,1.19309e-06
-0.0130764,1.39784e-06
-0.0130501,1.28718e-06
-0.0130239,1.25192e-06
-0.0129977,1.59664e-06
-0.0129715,1.88023e-06
-0.0129454,1.89391e-06
-0.0129194,1.69833e-06
-0.0128934,1.38489e-06
-0.0128674,1.41018e-06
-0.0128415,1.25601e-06
-0.0128157,1.29754e-06
-0.0127899,1.29742e-06
-0.0127642,1.15921e-06
-0.0127385,1.06621e-06
-0.0127128,9.45464e-07
-0.0126873,8.52174e-07
-0.0126617,7.554e-07
-0.0126362,6.73847e-07
-0.0126108,5.9536e-07
-0.0125854,6.21308e-07
-0.0125601,7.39699e-07
-0.0125348,6.14765e-07
-0.0125096,5.88074e-07
-0.0124845,4.93884e-07
-0.0124593,4.45182e-07
-0.0124343,3.76528e-07
-0.0124092,3.91232e-07
-0.0123843,5.77515e-07
-0.0123594,4.40858e-07
-0.0123345,4.34086e-07
-0.0123097,3.33142e-07
-0.0122849,2.91306e-07
-0.0122602,2.20345e-07
-0.0122355,1.75161e-07
-0.0122109,3.2796e-07
-0.0121863,2.23604e-07
-0.0121618,2.13406e-07
-0.0121373,1.80075e-07
-0.0121129,2.17584e-07
-0.0120885,1.48324e-07
-0.0120642,1.75413e-07
-0.0120399,5.27348e-08
-0.0120157,-8.1476e-08
-0.0119915,-1.29599e-07
-0.0119674,-1.89105e-07
-0.0119433,-2.19559e-07
-0.0119193,-2.54936e-07
-0.0118953,-2.78903e-07
-0.0118713,-2.21079e-06
-0.0118475,-1.54358e-06
-0.0118236,-1.94769e-06
-0.0117998,-1.55132e-06
-0.0117761,-1.61253e-06
-0.0117524,-1.39509e-06
-0.0117287,-1.35925e-06
-0.0117051,-1.22549e-06
-0.0116816,-1.14103e-06
-0.0116581,-1.02324e-06
-0.0116346,-6.18896e-07
-0.0116112,-2.54666e-07
-0.0115879,-1.06678e-07
-0.0115646,1.13343e-08
-0.0115413,-3.06895e-08
-0.0115181,-2.83338e-08
-0.0114949,-4.8843e-09
-0.0114718,1.39021e-07
-0.0114487,6.42207e-08
-0.0114256,7.73816e-08
-0.0114026,2.15341e-08
-0.0113797,1.74905e-08
-0.0113568,3.52946e-07
-0.011334,2.23545e-07
-0.0113111,4.53033e-07
-0.0112884,4.55843e-07
-0.0112657,4.12272e-07
-0.011243,3.47379e-07
-0.0112204,2.86429e-07
-0.0111978,2.26057e-07
-0.0111753,1.71732e-07
-0.0111528,1.20765e-07
-0.0111303,7.46153e-08
-0.0111079,3.19378e-08
-0.0110856,-6.94816e-09
-0.0110633,-4.27373e-08
-0.011041,-7.54712e-08
-0.0110188,-1.05557e-07
-0.0109966,-1.33142e-07
-0.0109745,-1.58498e-07
-0.0109524,-1.81789e-07
-0.0109304,-2.03218e-07
-0.0109084,-2.22937e-07
-0.0108864,-2.02631e-07
-0.0108645,1.40616e-07
-0.0108427,3.17874e-07
-0.0108209,3.04036e-07
-0.0107991,2.6183e-07
-0.0107774,1.94185e-07
-0.0107557,9.04412e-08
-0.010734,5.82748e-08
-0.0107124,-7.30617e-10
-0.0106909,-3.43064e-08
-0.0106694,-7.72141e-08
-0.0106479,-1.09022e-07
-0.0106265,3.16592e-07
-0.0106051,1.6042e-07
-0.0105837,2.28065e-07
-0.0105624,1.03687e-07
-0.0105412,7.99193e-08
-0.01052,-8.71132e-09
-0.0104988,-5.36144e-08
-0.0104777,-5.09688e-08
-0.0104566,-1.8587e-08
-0.0104356,-1.05114e-07
-0.0104146,-1.38391e-07
-0.0103936,-2.04675e-07
-0.0103727,-2.45579e-07
-0.0103518,-2.96278e-07
-0.010331,-3.35062e-07
-0.0103102,-3.75747e-07
-0.0102895,-2.49926e-07
-0.0102688,-1.79931e-07
-0.0102481,-7.92956e-08
-0.0102275,-1.38511e-07
-0.0102069,-1.67869e-07
-0.0101864,-2.39077e-07
-0.0101659,-2.88995e-07
-0.0101454,-3.49552e-07
-0.010125,-3.98266e-07
-0.0101046,-4.48365e-07
-0.0100843,-4.9164e-07
-0.010064,-5.33504e-07
-0.0100437,-5.70994e-07
-0.0100235,-6.06379e-07
-0.0100034,-6.55208e-07
-0.00998324,-6.98851e-07
-0.00996315,-7.20057e-07
-0.0099431,-7.46721e-07
-0.00992309,-7.65905e-07
-0.00990312,-7.86988e-07
-0.0098832,-8.04633e-07
-0.00986331,-8.22455e-07
-0.00984346,-8.38412e-07
-0.00982366,-8.53957e-07
-0.00980389,-8.68338e-07
-0.00978416,-8.82167e-07
-0.00976448,-8.95191e-07
-0.00974483,-9.07685e-07
-0.0168336,-0.000367916
-0.0270312,-0.000711274
-0.0346089,-0.000774707
-0.0402027,-0.000809455
-0.04429,-0.000724813
-0.0472318,-0.000625931
-0.0493022,-0.00048635
-0.0507104,-0.00034938
-0.0516159,-0.00020807
-0.0521404,-7.95395e-05
-0.0523766,3.79351e-05
-0.0523955,0.000137648
-0.052251,0.000221371
-0.0519844,0.000287952
-0.0516269,0.000339074
-0.0512026,0.000375682
-0.0507295,0.000399693
-0.0502214,0.000412596
-0.0496887,0.000416402
-0.0491393,0.00041246
-0.0485792,0.000402432
-0.0480128,0.000387547
-0.0474435,0.00036904
-0.0468739,0.000347877
-0.0463058,0.000324537
-0.0457406,0.00030045
-0.0451793,0.00027584
-0.0446226,0.000251366
-0.0440712,0.000228484
-0.0435253,0.000205223
-0.0429853,0.000183233
-0.0424512,0.000161802
-0.0419233,0.00014162
-0.0414016,0.000122458
-0.0408861,0.000104559
-0.0403769,8.7842e-05
-0.0398738,7.23897e-05
-0.0393769,5.81476e-05
-0.0388861,4.51231e-05
-0.0384013,3.33183e-05
-0.0379226,2.25476e-05
-0.0374497,1.28584e-05
-0.0369828,4.15209e-06
-0.0365217,-3.58626e-06
-0.0360663,-1.04325e-05
-0.0356165,-1.6392e-05
-0.0351724,-2.15658e-05
-0.0347338,-2.60394e-05
-0.0343007,-2.98315e-05
-0.033873,-3.30228e-05
-0.0334506,-3.56498e-05
-0.0330334,-3.77735e-05
-0.0326215,-3.94356e-05
-0.0322147,-4.06863e-05
-0.031813,-4.15659e-05
-0.0314162,-4.21172e-05
-0.0310245,-4.23769e-05
-0.0306376,-4.2381e-05
-0.0302555,-4.21618e-05
-0.0298782,-4.17495e-05
-0.0295056,-4.11715e-05
-0.0291376,-4.04528e-05
-0.0287742,-3.96161e-05
-0.0284154,-3.86819e-05
-0.028061,-3.76281e-05
-0.0277111,-3.65065e-05
-0.0273655,-3.53307e-05
-0.0270242,-3.41259e-05
-0.0266872,-3.28992e-05
-0.0263544,-3.16673e-05
-0.0260257,-3.04403e-05
-0.0257011,-2.92224e-05
-0.0253806,-2.80209e-05
-0.025064,-2.68395e-05
-0.0247515,-2.56828e-05
-0.0244428,-2.45534e-05
-0.0241379,-2.34539e-05
-0.0238369,-2.23859e-05
-0.0235396,-2.13509e-05
-0.023246,-2.03496e-05
-0.0229561,-1.93826e-05
-0.0226698,-1.84281e-05
-0.0223871,-1.74818e-05
-0.0221079,-1.65782e-05
-0.0218321,-1.57065e-05
-0.0215599,-1.48782e-05
-0.021291,-1.40872e-05
-0.0210254,-1.3337e-05
-0.0207632,-1.26239e-05
-0.0205042,-1.19484e-05
-0.0202485,-1.13077e-05
-0.019996,-1.0701e-05
-0.0197466,-1.01275e-05
-0.0195003,-9.58666e-06
-0.0192571,-9.07394e-06
-0.0190169,-8.58484e-06
-0.0187797,-8.06618e-06
-0.0185455,-7.59693e-06
-0.0183142,-7.13663e-06
-0.0180858,-6.71504e-06
-0.0178602,-6.31267e-06
-0.0176375,-5.94111e-06
-0.0174175,-5.59074e-06
-0.0172003,-5.2656e-06
-0.0169858,-4.96058e-06
-0.0167739,-4.67663e-06
-0.0165647,-4.41077e-06
-0.0163581,-4.16271e-06
-0.0161541,-3.93052e-06
-0.0159526,-3.71351e-06
-0.0157536,-3.5103e-06
-0.0155571,-3.32008e-06
-0.0153631,-3.14181e-06
-0.0151715,-2.97471e-06
-0.0149822,-2.81794e-06
-0.0147954,-2.67082e-06
-0.0146108,-2.53263e-06
-0.0144286,-2.40277e-06
-0.0142486,-2.28067e-06
-0.0140709,-2.16579e-06
