position_error,angular_error
0.559328,9.79141e-07
0.552352,8.9715e-07
0.545463,8.22025e-07
0.538659,7.5319e-07
0.531941,6.9012e-07
0.525306,6.32331e-07
0.518754,5.79381e-07
0.512284,5.30865e-07
0.505895,4.86411e-07
0.499585,4.4568e-07
0.493354,4.0836e-07
0.4872,3.74165e-07
0.481124,3.42833e-07
0.475123,3.14125e-07
0.469197,2.87821e-07
0.463345,2.63719e-07
0.457566,2.41636e-07
0.451858,2.21402e-07
0.446223,2.02862e-07
0.440657,1.85875e-07
0.435161,1.7031e-07
0.429733,1.56049e-07
0.424373,1.42982e-07
0.41908,1.31009e-07
0.413853,1.20038e-07
0.408692,1.09987e-07
0.403594,1.00777e-07
0.39856,9.23377e-08
0.393589,8.46055e-08
0.38868,7.75208e-08
0.383832,7.10294e-08
0.379045,6.50815e-08
0.374317,5.96317e-08
0.369649,5.46383e-08
0.365038,5.0063e-08
0.360485,4.58708e-08
0.355989,4.20296e-08
0.351549,3.85102e-08
0.347164,3.52854e-08
0.342834,3.23306e-08
0.338558,2.96233e-08
0.334335,2.71427e-08
0.330165,2.48698e-08
0.326047,2.27872e-08
0.321981,2.08791e-08
0.317965,1.91307e-08
0.313999,1.75287e-08
0.310082,1.60609e-08
0.306215,1.47159e-08
0.302396,1.34836e-08
0.298624,1.23545e-08
0.294899,1.132e-08
0.291221,1.0372e-08
0.287589,9.50349e-09
0.284002,8.70767e-09
0.28046,7.97849e-09
0.276962,7.31037e-09
0.273507,6.6982e-09
0.270096,6.13729e-09
0.266727,5.62335e-09
0.2634,5.15244e-09
0.260115,4.72097e-09
0.256871,4.32563e-09
0.253667,3.9634e-09
0.250503,3.63149e-09
0.247379,3.32739e-09
0.244293,3.04874e-09
0.241246,2.79343e-09
0.238237,2.5595e-09
0.235266,2.34516e-09
0.232331,2.14877e-09
0.229434,1.96882e-09
0.226572,1.80395e-09
0.223746,1.65287e-09
0.220955,1.51445e-09
0.218199,1.38762e-09
0.215478,1.27142e-09
0.21279,1.16494e-09
0.210136,1.06738e-09
0.207515,9.77984e-10
0.204927,8.96079e-10
0.202371,8.21032e-10
0.199847,7.52269e-10
0.197354,6.89267e-10
0.194893,6.31538e-10
0.192462,5.78645e-10
0.190062,5.30178e-10
0.187691,4.85775e-10
0.18535,4.45088e-10
0.183038,4.0781e-10
0.180755,3.73649e-10
0.178501,3.42353e-10
0.176274,3.13674e-10
0.174076,2.87402e-10
0.171905,2.63325e-10
0.169761,2.4127e-10
0.167643,2.21057e-10
0.165552,2.0254e-10
0.163487,1.85572e-10
0.161448,1.70026e-10
0.159435,1.55783e-10
0.157446,1.42732e-10
0.155482,1.30772e-10
0.153543,1.19815e-10
0.151628,1.09773e-10
0.149737,1.00577e-10
0.147869,9.21447e-11
0.146025,8.44238e-11
0.144204,7.73485e-11
0.142405,7.08666e-11
0.140629,6.49274e-11
0.138875,5.94864e-11
0.137143,5.44966e-11
0.135432,4.99314e-11
0.133743,4.57454e-11
0.132075,4.19085e-11
0.130427,3.83948e-11
0.128801,3.51734e-11
0.127194,3.22246e-11
0.125608,2.95201e-11
0.124041,2.7043e-11
0.122494,2.47728e-11
0.120966,2.26927e-11
0.119457,2.07911e-11
0.117968,1.90432e-11
0.116496,1.74471e-11
0.115043,1.59834e-11
0.113608,1.46378e-11
0.112191,1.34112e-11
0.110792,1.22842e-11
0.10941,1.12548e-11
0.108045,1.03097e-11
0.106698,9.44287e-12
0.105367,8.64528e-12
0.104053,7.91787e-12
0.102755,7.25351e-12
0.101473,6.64511e-12
0.100208,6.08111e-12
0.0989579,5.57041e-12
9.0996,3.12728
9.09395,0.782432
9.10021,2.07306
9.09202,1.064
9.09085,1.51207
9.08059,1.08177
9.07166,1.18015
9.05753,0.958985
9.0427,0.950124
9.02477,0.815265
9.00577,0.775895
8.98488,0.684978
8.96302,0.638522
8.93999,0.572238
8.91621,0.527685
8.89169,0.476677
8.86664,0.437096
8.84112,0.396485
8.81524,0.362489
8.78907,0.329529
8.76267,0.300807
8.73608,0.273771
8.70936,0.249707
8.68253,0.227402
8.65562,0.207327
8.62866,0.188868
8.60167,0.172157
8.57465,0.156857
8.54763,0.142962
8.52061,0.130269
8.4936,0.118722
8.46661,0.108187
8.43965,0.0985952
8.41272,0.0898485
8.38583,0.0818816
8.35897,0.0746189
8.33215,0.0680022
8.30538,0.0619713
8.27865,0.0564761
8.25197,0.0514678
8.22533,0.0469041
8.19875,0.042745
8.17221,0.0389549
8.14572,0.0355008
8.11928,0.0323532
8.0929,0.0294846
8.06656,0.0268705
8.04028,0.0244882
8.01405,0.0223172
7.98787,0.0203387
7.96174,0.0185356
7.93566,0.0168924
7.90963,0.015395
7.88366,0.0140303
7.85774,0.0127866
7.83187,0.0116532
7.80605,0.0106203
7.78028,0.00967893
7.75457,0.00882105
7.7289,0.00803923
7.70329,0.00732672
7.67773,0.00667737
7.65222,0.00608559
7.62676,0.00554628
7.60136,0.00505476
7.576,0.00460682
7.5507,0.00419859
7.52544,0.00382654
7.50024,0.00348747
7.47509,0.00317845
7.44998,0.00289682
7.42493,0.00264015
7.39993,0.00240623
7.37498,0.00219304
7.35008,0.00199875
7.32523,0.00182167
7.30043,0.00166029
7.27568,0.00151321
7.25098,0.00137916
7.22633,0.00125699
7.20173,0.00114564
7.17717,0.00104416
7.15267,0.000951674
7.12822,0.000867381
7.10381,0.000790557
7.07946,0.000720538
7.05515,0.000656156
7.0309,0.000590287
7.00669,0.000527454
6.98253,0.000465269
6.95842,0.000405231
6.93436,0.000346529
6.91034,0.000289705
6.88638,0.000234489
6.86246,0.000181082
6.83859,0.000129401
6.81477,7.95225e-05
6.791,3.14296e-05
6.76727,-1.48464e-05
6.74359,-5.93157e-05
6.71996,-0.000101965
6.69638,-0.000142798
6.67285,-0.000181202
6.64936,-0.000214009
6.62592,-0.000243644
6.60253,-0.000269096
6.57918,-0.000291369
6.55588,-0.000310242
6.53263,-0.000326189
6.50942,-0.000339221
6.48627,-0.000349632
6.46316,-0.000357522
6.44009,-0.000363079
6.41707,-0.000366418
6.3941,-0.000367675
6.37117,-0.000366959
6.34829,-0.000364378
6.32546,-0.000360026
6.30267,-0.000353994
6.27993,-0.000346362
6.25723,-0.000337208
6.23458,-0.000326599
6.21198,-0.000314601
6.18942,-0.000301274
6.16691,-0.000286672
6.14444,-0.000270847
6.12201,-0.000253847
6.09964,-0.000235715
6.0773,-0.000216415
6.05501,-0.000196102
6.03277,-0.000174784
6.01057,-0.000152497
5.98842,-0.000129263
5.96631,-0.000105114
5.94424,-8.00727e-05
5.92222,-5.41777e-05
5.90025,-2.74396e-05
5.87831,1.09803e-07
5.85643,2.84549e-05
5.83458,5.75656e-05
5.81278,8.74265e-05
5.79103,0.000117999
5.76931,0.000149287
5.74764,0.000181257
5.72602,0.000212491
5.70444,0.000242653
5.6829,0.000271027
5.6614,0.000297512
5.63995,0.000321908
5.61854,0.000344255
5.59718,0.000364548
5.57586,0.000382869
5.55458,0.000399291
5.53334,0.000413912
5.51215,0.000426824
5.49099,0.000438124
5.46988,0.000447901
5.44882,0.000456243
5.42779,0.00046323
5.40681,0.000468939
5.38587,0.00047344
5.36497,0.000476799
5.34412,0.000479075
5.32331,0.000480326
5.30253,0.000480603
5.2818,0.000479956
5.26111,0.000478426
5.24047,0.000476054
5.21986,0.000472878
5.1993,0.000468932
5.17878,0.000464235
5.1583,0.000458839
5.13786,0.00045276
5.11746,0.000446031
5.0971,0.000438671
5.07678,0.000430705
5.05651,0.000422153
5.03627,0.000413034
5.01608,0.000403365
4.99592,0.000393164
4.97581,0.000382441
4.95574,0.000371219
4.9357,0.000359516
4.91571,0.000347357
4.89576,0.000334739
4.87585,0.000321677
4.85598,0.000308178
4.83614,0.000294254
4.81635,0.000279907
4.7966,0.000265156
4.77689,0.000250006
4.75721,0.000234476
4.73758,0.000218564
4.71799,0.000202346
4.69843,0.000186448
4.67892,0.000171178
4.65944,0.000156779
4.64001,0.000143303
4.62061,0.000130802
4.60125,0.000119262
4.58193,0.000108654
4.56265,9.89266e-05
4.54341,9.00245e-05
4.52421,8.18876e-05
4.50504,7.44577e-05
4.48592,6.76775e-05
4.46683,6.14934e-05
4.44778,5.58548e-05
4.42877,5.07148e-05
4.4098,4.60302e-05
4.39086,4.17613e-05
4.37197,3.78716e-05
4.35311,3.43276e-05
4.33429,3.10989e-05
4.31551,2.81575e-05
4.29676,2.54771e-05
4.27806,2.30284e-05
4.25939,2.07966e-05
4.24076,1.87606e-05
4.22216,1.69051e-05
4.2036,1.52136e-05
4.18509,1.36723e-05
4.1666,1.22677e-05
4.14816,1.09843e-05
4.12975,9.81423e-06
4.11138,8.74769e-06
4.09305,7.77642e-06
4.07475,6.89165e-06
4.05649,6.08597e-06
4.03827,5.35225e-06
4.02008,4.6842e-06
4.00193,4.07596e-06
3.98382,3.52226e-06
3.96574,3.01826e-06
3.9477,2.55955e-06
3.92969,2.14211e-06
3.91173,1.7623e-06
3.89379,1.41676e-06
3.8759,1.10246e-06
3.85804,8.16618e-07
3.84022,5.63274e-07
3.82243,3.39014e-07
3.80468,1.36175e-07
3.78696,-4.66522e-08
3.76928,-2.12743e-07
3.75163,-3.63237e-07
3.73402,-4.99988e-07
3.71645,-6.24019e-07
3.69891,-7.36188e-07
3.68141,-8.38225e-07
3.66394,-9.30696e-07
3.6465,-1.00363e-06
3.62911,-1.04707e-06
3.61174,-1.00385e-06
3.59441,-9.87623e-07
3.57712,-9.47451e-07
3.55986,-9.19454e-07
3.54264,-8.84053e-07
3.52545,-8.53604e-07
3.50829,-8.21944e-07
3.49117,-7.93245e-07
3.47409,-7.65217e-07
3.45704,-7.39356e-07
3.44002,-7.14799e-07
3.42304,-6.92062e-07
3.40609,-6.708e-07
3.38917,-6.5117e-07
3.37229,-6.33012e-07
3.35545,-6.16351e-07
3.33863,-6.01097e-07
3.32186,-5.87227e-07
3.30511,-5.74675e-07
3.2884,-5.63401e-07
3.27172,-5.53353e-07
3.25508,-5.44485e-07
3.23847,-5.36749e-07
3.22189,-5.30101e-07
3.20535,-5.24497e-07
3.18884,-5.19894e-07
3.17236,-5.16252e-07
3.15591,-5.15706e-07
3.1395,-5.16498e-07
3.12312,-5.184e-07
3.10678,-5.20938e-07
3.09047,-5.48982e-07
3.07419,-5.95387e-07
3.05794,-6.58522e-07
3.04173,-7.32297e-07
3.02555,-8.00917e-07
3.0094,-8.68147e-07
2.99328,-9.53083e-07
2.9772,-1.05275e-06
2.96115,-1.15367e-06
2.94513,-1.24532e-06
2.92914,-1.32174e-06
2.91318,-1.39987e-06
2.89726,-1.47071e-06
2.88137,-1.54406e-06
2.86551,-1.61783e-06
2.84969,-1.6851e-06
2.83389,-1.7481e-06
2.81813,-1.80542e-06
2.8024,-1.8584e-06
2.7867,-1.90685e-06
2.77103,-1.95152e-06
2.75539,-1.99253e-06
2.73979,-2.03512e-06
2.72421,-2.08395e-06
2.70867,-2.12682e-06
2.69316,-2.16864e-06
2.67768,-2.20602e-06
2.66223,-2.24121e-06
2.64681,-2.2732e-06
2.63143,-2.30617e-06
2.61607,-2.34875e-06
2.60075,-2.38476e-06
2.58545,-2.4207e-06
2.57019,-2.45183e-06
2.55496,-2.4811e-06
2.53975,-2.50704e-06
2.52458,-2.53091e-06
2.50944,-2.56268e-06
2.49433,-2.58945e-06
2.47925,-2.61594e-06
2.4642,-2.64097e-06
2.44918,-2.66811e-06
2.43419,-2.69201e-06
2.41924,-2.71748e-06
2.40431,-2.737e-06
2.38941,-2.74997e-06
2.37454,-2.76067e-06
2.3597,-2.76851e-06
2.34489,-2.77495e-06
2.33011,-2.77972e-06
2.31536,-2.7834e-06
2.30064,-2.68996e-06
2.28595,-2.62957e-06
2.27129,-2.54853e-06
2.25666,-2.48699e-06
2.24206,-2.42203e-06
2.22749,-2.36767e-06
2.21294,-2.31482e-06
2.19843,-2.26842e-06
2.18395,-2.22603e-06
2.16949,-2.18936e-06
2.15506,-2.17287e-06
2.14067,-2.17466e-06
2.1263,-2.18399e-06
2.11196,-2.19939e-06
2.09765,-2.21285e-06
2.08337,-2.22659e-06
2.06911,-2.24168e-06
2.05489,-2.2642e-06
2.04069,-2.28318e-06
2.02653,-2.30304e-06
2.01239,-2.3203e-06
1.99828,-2.33757e-06
1.9842,-2.37193e-06
1.97014,-2.40011e-06
1.95612,-2.44013e-06
1.94212,-2.48067e-06
1.92815,-2.5194e-06
1.91421,-2.55525e-06
1.9003,-2.58838e-06
1.88642,-2.61882e-06
1.87256,-2.64685e-06
1.85873,-2.67262e-06
1.84493,-2.69638e-06
1.83116,-2.71827e-06
1.81741,-2.73847e-06
1.80369,-2.75715e-06
1.79,-2.77443e-06
1.77634,-2.79045e-06
1.7627,-2.80533e-06
1.7491,-2.81917e-06
1.73552,-2.83207e-06
1.72196,-2.84412e-06
1.70844,-2.8554e-06
1.69494,-2.86793e-06
1.68147,-2.89799e-06
1.66802,-2.93737e-06
1.65461,-2.97652e-06
1.64122,-3.014e-06
1.62785,-3.04853e-06
1.61452,-3.07827e-06
1.60121,-3.1068e-06
1.58792,-3.13275e-06
1.57467,-3.15739e-06
1.56144,-3.18025e-06
1.54824,-3.20187e-06
1.53506,-3.24532e-06
1.52191,-3.28145e-06
1.50879,-3.32149e-06
1.49569,-3.35581e-06
1.48262,-3.38942e-06
1.46958,-3.41907e-06
1.45656,-3.44692e-06
1.44357,-3.47537e-06
1.4306,-3.50593e-06
1.41766,-3.53263e-06
1.40475,-3.55812e-06
1.39186,-3.58073e-06
1.379,-3.60174e-06
1.36616,-3.62062e-06
1.35335,-3.63798e-06
1.34057,-3.65371e-06
1.32781,-3.6762e-06
1.31508,-3.70271e-06
1.30237,-3.73483e-06
1.28969,-3.76456e-06
1.27703,-3.79339e-06
1.2644,-3.81921e-06
1.2518,-3.84308e-06
1.23922,-3.86443e-06
1.22666,-3.88387e-06
1.21414,-3.9013e-06
1.20163,-3.91705e-06
1.18915,-3.9312e-06
1.1767,-3.94396e-06
1.16427,-3.95542e-06
1.15187,-3.9649e-06
1.13949,-3.97265e-06
1.12713,-3.97979e-06
1.11481,-3.98605e-06
1.1025,-3.99182e-06
1.09022,-3.99698e-06
1.07797,-4.00173e-06
1.06574,-4.00606e-06
1.05353,-4.01007e-06
1.04135,-4.01377e-06
1.0292,-4.01725e-06
1.01706,-4.02054e-06
1.00496,-4.02368e-06
0.992874,-4.02671e-06
0.980833,1.45455e-05
0.968859,5.07284e-05
0.956972,9.0575e-05
0.945186,0.000132682
0.933511,0.000171035
0.921953,0.000204868
0.910519,0.000232064
0.899211,0.000252671
0.888033,0.000266386
0.876985,0.000273769
0.866068,0.000275299
0.855282,0.000271802
0.844626,0.000264022
0.834101,0.000252775
0.823704,0.000238798
0.813436,0.000222791
0.803294,0.000205367
0.793278,0.000187069
0.783386,0.000168349
0.773617,0.000149591
0.763969,0.000131104
0.754442,0.000113138
0.745033,9.58817e-05
0.735741,7.94791e-05
0.726565,6.40511e-05
0.717503,4.96478e-05
0.708555,3.63087e-05
0.699717,2.40402e-05
0.69099,1.27753e-05
0.682372,2.5459e-06
0.673862,-6.69929e-06
0.665457,-1.49762e-05
0.657157,-2.23358e-05
0.648961,-2.88181e-05
0.640867,-3.4476e-05
0.632874,-3.9359e-05
0.624981,-4.35213e-05
0.617186,-4.70151e-05
0.609488,-4.98935e-05
0.601886,-5.22106e-05
0.594379,-5.40117e-05
0.586966,-5.53449e-05
0.579645,-5.62541e-05
0.572415,-5.6783e-05
0.565276,-5.6972e-05
0.558226,-5.68616e-05
0.551263,-5.64878e-05
0.544388,-5.58828e-05
0.537598,-5.50782e-05
0.530893,-5.41019e-05
0.524271,-5.29802e-05
0.517732,-5.17368e-05
0.511275,-5.03935e-05
0.504898,-4.897e-05
0.498601,-4.74839e-05
0.492382,-4.59512e-05
0.486241,-4.4386e-05
0.480176,-4.28007e-05
0.474187,-4.12066e-05
0.468273,-3.96132e-05
0.462432,-3.80289e-05
0.456665,-3.64611e-05
0.450969,-3.49157e-05
0.445344,-3.33982e-05
0.43979,-3.19149e-05
0.434304,-3.04696e-05
0.428887,-2.90655e-05
0.423538,-2.77048e-05
0.418255,-2.6389e-05
0.413039,-2.51189e-05
0.407887,-2.38949e-05
0.4028,-2.27171e-05
0.397776,-2.15853e-05
0.392815,-2.0499e-05
0.387915,-1.94576e-05
0.383077,-1.84601e-05
0.378299,-1.75058e-05
0.373581,-1.65934e-05
0.368921,-1.5722e-05
0.36432,-1.48902e-05
0.359776,-1.40969e-05
0.355288,-1.33419e-05
0.350857,-1.26253e-05
0.346481,-1.19454e-05
0.342159,-1.1301e-05
0.337892,-1.06904e-05
0.333678,-1.01122e-05
0.329516,-9.56466e-06
0.325406,-9.04629e-06
0.321347,-8.55558e-06
0.317339,-8.09111e-06
0.313381,-7.6515e-06
0.309472,-7.23536e-06
0.305613,-6.84136e-06
0.301801,-6.46834e-06
0.298037,-6.11537e-06
0.294319,-5.7842e-06
0.290648,-5.47262e-06
0.287023,-5.1804e-06
0.283443,-4.90583e-06
0.279908,-4.64817e-06
0.276417,-4.40607e-06
0.272969,-4.17866e-06
0.269565,-3.96483e-06
0.266202,-3.76374e-06
0.262882,-3.57449e-06
0.259603,-3.39632e-06
0.256366,-3.22845e-06
0.253168,-3.07021e-06
0.25001,-2.92097e-06
0.246892,-2.78013e-06
0.243813,-2.64714e-06
0.240772,-2.5215e-06
0.237769,-2.40274e-06
0.234803,-2.29041e-06
0.231874,-2.18411e-06
0.228982,-2.08346e-06
0.226126,-1.98812e-06
0.223306,-1.89776e-06
0.220521,-1.81207e-06
0.21777,-1.73077e-06
0.215054,-1.65361e-06
0.212372,-1.58033e-06
0.209723,-1.5106e-06
0.207107,-1.44425e-06
0.204524,-1.38105e-06
0.201973,-1.32086e-06
0.199454,-1.26348e-06
0.196966,-1.20878e-06
0.19451,-1.15661e-06
0.192084,-1.10684e-06
0.189688,-1.05935e-06
0.187322,-1.01401e-06
0.184986,-9.70718e-07
0.182678,-9.29371e-07
0.1804,-8.89871e-07
0.17815,-8.52126e-07
0.175928,-8.16049e-07
0.173734,-7.81561e-07
0.171567,-7.48584e-07
0.169427,-7.17045e-07
0.167314,-6.86876e-07
0.165227,-6.58013e-07
0.163166,-6.30394e-07
0.161131,-6.03961e-07
0.159121,-5.7866e-07
0.157137,-5.54438e-07
0.155177,-5.31246e-07
0.153241,-5.09037e-07
0.15133,-4.87768e-07
0.149442,-4.67396e-07
0.147579,-4.47881e-07
0.145738,-4.29185e-07
0.14392,-4.11272e-07
0.142125,-3.94107e-07
0.140352,-3.77659e-07
0.138602,-3.61895e-07
0.136873,-3.46787e-07
0.135166,-3.32388e-07
0.13348,-3.18656e-07
0.131815,-3.05408e-07
0.130171,-2.927e-07
0.128548,-2.80458e-07
0.126944,-2.68701e-07
0.125361,-2.57178e-07
0.123797,-2.45843e-07
0.122253,-2.34893e-07
0.120729,-2.24297e-07
0.119223,-2.1413e-07
0.117736,-2.04368e-07
0.116267,-1.95032e-07
0.114817,-1.86099e-07
0.113385,-1.77567e-07
0.111971,-1.69417e-07
0.110574,-1.61637e-07
0.109195,-1.5421e-07
0.107833,-1.47122e-07
0.106488,-1.40355e-07
0.10516,-1.33897e-07
0.103848,-1.27731e-07
0.102553,-1.21845e-07
0.101274,-1.16225e-07
0.100011,-1.10859e-07
0.0987636,-1.05673e-07
9.09987,3.09868
9.09418,0.775442
9.10021,2.05265
9.09178,1.0466
9.09021,1.49224
9.07958,1.06209
9.07029,1.16323
9.05571,0.936677
9.04056,0.934371
9.02231,0.797666
9.00305,0.762075
8.98193,0.670979
8.95988,0.626766
8.93669,0.560905
8.91278,0.517809
8.88814,0.467389
8.86301,0.428826
8.83741,0.388823
8.81147,0.355591
8.78525,0.323188
8.75881,0.295066
8.73219,0.268515
8.70544,0.244934
8.67859,0.223042
8.65167,0.203361
8.6247,0.18525
8.5977,0.168863
8.57068,0.153853
8.54365,0.140226
8.51663,0.127775
8.48962,0.11645
8.46264,0.106116
8.43568,0.096708
8.40876,0.0881285
8.38186,0.0803143
8.35501,0.0731906
8.3282,0.0667006
8.30143,0.0607851
8.27471,0.0553951
8.24804,0.0504827
8.22141,0.0460064
8.19483,0.0419269
8.1683,0.0382093
8.14182,0.0348214
8.11539,0.031734
8.08901,0.0289204
8.06268,0.0263563
8.0364,0.0240196
8.01018,0.0218901
7.984,0.0199495
7.95788,0.0181809
7.93181,0.0165692
7.90579,0.0151004
7.87983,0.0137618
7.85391,0.0125419
7.82805,0.0114302
7.80224,0.0104171
7.77648,0.00949374
7.75077,0.00865228
7.72512,0.00788542
7.69951,0.00718654
7.67396,0.00654962
7.64846,0.00596917
7.62301,0.00544017
7.59761,0.00495806
7.57226,0.00451869
7.54696,0.00411827
7.52172,0.00375334
7.49652,0.00342076
7.47138,0.00311765
7.44628,0.00284141
7.42124,0.00258965
7.39624,0.00236021
7.3713,0.0021511
7.34641,0.00196052
7.32157,0.00178683
7.29677,0.00162853
7.27203,0.00148427
7.24734,0.00135278
7.22269,0.00123295
7.1981,0.00112373
7.17355,0.00102419
7.14906,0.000933475
7.12461,0.000850794
7.10022,0.000775439
7.07587,0.00070676
7.05157,0.000644165
7.02732,0.000587116
7.00312,0.000535121
6.97897,0.000487732
6.95486,0.000444541
6.93081,0.000405176
6.9068,0.000369298
6.88284,0.000336598
6.85893,0.000306794
6.83507,0.00027963
6.81125,0.000254872
6.78749,0.000232307
6.76377,0.00021174
6.7401,0.000192994
6.71648,0.000175909
6.6929,0.000160337
6.66937,0.000146143
6.64589,0.000133207
6.62246,0.000121416
6.59907,0.000110669
6.57573,0.000100873
6.55244,9.19453e-05
6.52919,8.38077e-05
6.506,7.63905e-05
6.48284,6.963e-05
6.45974,6.3468e-05
6.43668,5.78515e-05
6.41367,5.27322e-05
6.3907,4.80661e-05
6.36778,4.3813e-05
6.34491,3.99364e-05
6.32208,3.64029e-05
6.2993,3.31821e-05
6.27656,3.02464e-05
6.25387,2.75705e-05
6.23123,2.51315e-05
6.20863,2.29083e-05
6.18607,2.15008e-05
6.16356,2.23177e-05
6.1411,2.43458e-05
6.11868,2.77871e-05
6.09631,3.22964e-05
6.07398,3.78294e-05
6.0517,4.42102e-05
6.02946,5.1337e-05
6.00727,5.90832e-05
5.98512,6.73644e-05
5.96302,7.60853e-05
5.94096,8.51682e-05
5.91895,9.45379e-05
5.89698,0.000104113
5.87505,0.000113842
5.85317,0.000123675
5.83133,0.000133564
5.80954,0.000143468
5.78779,0.000153348
5.76608,0.000163167
5.74442,0.000172896
5.7228,0.000182504
5.70122,0.000191967
5.67969,0.000201227
5.6582,0.0002103
5.63676,0.000219107
5.61536,0.000227605
5.594,0.00023586
5.57268,0.000243741
5.55141,0.000251379
5.53018,0.00025875
5.50899,0.000266102
5.48784,0.000273357
5.46674,0.000280363
5.44568,0.000287097
5.42466,0.000293456
5.40369,0.000299504
5.38276,0.000305209
5.36187,0.000310587
5.34102,0.000315628
5.32021,0.000320338
5.29944,0.000324721
5.27872,0.000328815
5.25804,0.000332584
5.2374,0.000336034
5.2168,0.000339157
5.19624,0.000341953
5.17573,0.00034442
5.15525,0.00034656
5.13482,0.000348374
5.11443,0.000349864
5.09408,0.000351033
5.07377,0.000351883
5.0535,0.000352418
5.03327,0.00035264
5.01308,0.000352554
4.99293,0.00035215
4.97282,0.000351422
4.95276,0.000350397
4.93273,0.000349075
4.91275,0.000347464
4.8928,0.000345567
4.87289,0.000343388
4.85303,0.00034093
4.8332,0.000338199
4.81342,0.000335194
4.79367,0.000331922
4.77397,0.000328383
4.7543,0.000324581
4.73467,0.00032052
4.71508,0.000316202
4.69554,0.00031163
4.67603,0.000306809
4.65656,0.00030174
4.63713,0.000296427
4.61774,0.000290874
4.59838,0.000285082
4.57907,0.000279056
4.5598,0.000272798
4.54056,0.000266311
4.52136,0.000259599
4.5022,0.000252664
4.48308,0.000245509
4.464,0.000238089
4.44496,0.000230436
4.42596,0.000222544
4.40699,0.00021443
4.38806,0.000206095
4.36917,0.00019755
4.35032,0.000188794
4.3315,0.000179837
4.31273,0.000170689
4.29399,0.000161327
4.27529,0.00015187
4.25662,0.000142461
4.238,0.000133228
4.21941,0.000124262
4.20086,0.00011565
4.18234,0.000107447
4.16387,9.96701e-05
4.14543,9.23229e-05
4.12703,8.54126e-05
4.10866,7.89404e-05
4.09033,7.28957e-05
4.07204,6.72655e-05
4.05379,6.20326e-05
4.03557,5.71782e-05
4.01739,5.26823e-05
3.99924,4.85243e-05
3.98114,4.46836e-05
3.96306,4.11396e-05
3.94503,3.7861e-05
3.92703,3.482e-05
3.90907,3.20221e-05
3.89114,2.94436e-05
3.87325,2.70741e-05
3.8554,2.48952e-05
3.83758,2.28903e-05
3.81979,2.10464e-05
3.80205,1.93504e-05
3.78434,1.77907e-05
3.76666,1.63565e-05
3.74902,1.50377e-05
3.73142,1.38251e-05
3.71385,1.27099e-05
3.69631,1.16843e-05
3.67881,1.0741e-05
3.66135,9.87317e-06
3.64392,9.07465e-06
3.62653,8.33968e-06
3.60917,7.66301e-06
3.59185,7.03978e-06
3.57456,6.4729e-06
3.55731,6.04661e-06
3.54009,5.67008e-06
3.5229,5.36362e-06
3.50576,5.10892e-06
3.48864,4.89632e-06
3.47156,4.71289e-06
3.45451,4.55345e-06
3.4375,4.41221e-06
3.42052,4.28629e-06
3.40358,4.17283e-06
3.38667,4.07012e-06
3.3698,3.97657e-06
3.35295,3.88711e-06
3.33615,3.79209e-06
3.31937,3.7182e-06
3.30263,3.64654e-06
3.28593,3.58526e-06
3.26925,3.52762e-06
3.25261,3.47594e-06
3.23601,3.42769e-06
3.21944,3.38339e-06
3.2029,3.33123e-06
3.18639,3.26576e-06
3.16992,3.19305e-06
3.15348,3.11245e-06
3.13707,3.02693e-06
3.1207,2.93708e-06
3.10436,2.8446e-06
3.08805,2.74604e-06
3.07178,2.62283e-06
3.05554,2.49601e-06
3.03933,2.36125e-06
3.02315,2.22692e-06
3.00701,2.09239e-06
2.9909,1.96104e-06
2.97482,1.833e-06
2.95877,1.70959e-06
2.94276,1.59095e-06
2.92677,1.47752e-06
2.91082,1.36931e-06
2.89491,1.26638e-06
2.87902,1.16863e-06
2.86317,1.07595e-06
2.84734,9.88174e-07
2.83155,9.05126e-07
2.8158,8.26606e-07
2.80007,7.52416e-07
2.78437,6.8235e-07
2.76871,6.16207e-07
2.75308,5.53788e-07
2.73748,4.94901e-07
2.72191,4.3936e-07
2.70637,3.86987e-07
2.69086,3.37613e-07
2.67539,2.91075e-07
2.65994,2.47219e-07
2.64453,2.05901e-07
2.62915,1.66982e-07
2.6138,1.41851e-07
2.59848,1.28985e-07
2.58319,1.22653e-07
2.56793,1.21476e-07
2.5527,1.22871e-07
2.5375,1.2597e-07
2.52234,1.2962e-07
2.5072,1.33368e-07
2.4921,1.36727e-07
2.47702,1.39507e-07
2.46198,1.41533e-07
2.44696,1.4276e-07
2.43198,1.43161e-07
2.41702,1.42762e-07
2.4021,1.41599e-07
2.3872,1.39732e-07
2.37234,1.37221e-07
2.3575,1.34133e-07
2.3427,1.29405e-07
2.32792,1.22857e-07
2.31318,1.15336e-07
2.29846,1.06978e-07
2.28378,9.82037e-08
2.26912,8.9142e-08
2.2545,7.99985e-08
2.2399,7.08591e-08
2.22533,6.18257e-08
2.21079,5.29495e-08
2.19628,4.42812e-08
2.1818,3.58489e-08
2.16735,2.76773e-08
2.15293,1.97804e-08
2.13854,1.21695e-08
2.12417,4.85039e-09
2.10984,-2.17298e-09
2.09553,-8.89927e-09
2.08125,-1.53285e-08
2.06701,-2.14618e-08
2.05279,1.81315e-08
2.03859,6.17059e-08
2.02443,1.19133e-07
2.0103,1.74925e-07
1.99619,2.32592e-07
