position_error,angular_error
0.890115,9.91905e-05
0.879043,8.53305e-05
0.868102,8.18659e-05
0.857292,7.25684e-05
0.846612,6.81101e-05
0.836063,6.13328e-05
0.825643,5.69086e-05
0.81535,5.16709e-05
0.805185,4.7657e-05
0.795146,4.34587e-05
0.785231,3.99571e-05
0.775439,3.65199e-05
0.765769,3.35223e-05
0.756219,3.06751e-05
0.746788,2.8133e-05
0.737474,2.57595e-05
0.728276,2.36142e-05
0.719193,2.1629e-05
0.710223,1.9823e-05
0.701365,1.81597e-05
0.692617,1.66413e-05
0.683979,1.52463e-05
0.675448,1.39706e-05
0.667023,1.28e-05
0.658704,1.17286e-05
0.650488,1.07462e-05
0.642375,9.84655e-06
0.634363,9.02189e-06
0.626451,8.2665e-06
0.618637,7.57423e-06
0.610921,6.94002e-06
0.603301,6.35885e-06
0.595777,5.82639e-06
0.588346,5.33849e-06
0.581008,4.89146e-06
0.573761,4.48186e-06
0.566605,4.10656e-06
0.559538,3.76268e-06
0.552559,3.44761e-06
0.545667,3.15891e-06
0.538861,2.89439e-06
0.53214,2.65202e-06
0.525503,2.42995e-06
0.518949,2.22647e-06
0.512476,2.04003e-06
0.506084,1.8692e-06
0.499772,1.71268e-06
0.493538,1.56926e-06
0.487383,1.43785e-06
0.481304,1.31745e-06
0.475301,1.20713e-06
0.469372,1.10605e-06
0.463518,1.01343e-06
0.457737,9.28567e-07
0.452028,8.50811e-07
0.44639,7.79566e-07
0.440822,7.14286e-07
0.435324,6.54473e-07
0.429894,5.99669e-07
0.424532,5.49454e-07
0.419237,5.03444e-07
0.414008,4.61286e-07
0.408845,4.22659e-07
0.403745,3.87266e-07
0.39871,3.54837e-07
0.393737,3.25124e-07
0.388826,2.97898e-07
0.383976,2.72953e-07
0.379187,2.50096e-07
0.374457,2.29153e-07
0.369787,2.09964e-07
0.365175,1.92382e-07
0.36062,1.76272e-07
0.356122,1.61512e-07
0.35168,1.47987e-07
0.347294,1.35595e-07
0.342962,1.2424e-07
0.338685,1.13836e-07
0.33446,1.04304e-07
0.330289,9.55694e-08
0.326169,8.75665e-08
0.322101,8.02337e-08
0.318084,7.3515e-08
0.314116,6.73589e-08
0.310199,6.17182e-08
0.30633,5.655e-08
0.302509,5.18145e-08
0.298736,4.74755e-08
0.29501,4.34999e-08
0.29133,3.98572e-08
0.287697,3.65195e-08
0.284108,3.34613e-08
0.280565,3.06592e-08
0.277065,2.80917e-08
0.27361,2.57393e-08
0.270197,2.35838e-08
0.266827,2.16089e-08
0.263499,1.97993e-08
0.260212,1.81412e-08
0.256967,1.6622e-08
0.253762,1.523e-08
0.250597,1.39546e-08
0.247471,1.2786e-08
0.244385,1.17152e-08
0.241336,1.07341e-08
0.238326,9.83516e-09
0.235354,9.0115e-09
0.232418,8.25681e-09
0.229519,7.56531e-09
0.226657,6.93173e-09
0.22383,6.3512e-09
0.221038,5.81928e-09
0.218281,5.33191e-09
0.215559,4.88535e-09
0.21287,4.47619e-09
0.210215,4.10129e-09
0.207593,3.75779e-09
0.205004,3.44305e-09
0.202447,3.15467e-09
0.199922,2.89044e-09
0.197428,2.64834e-09
0.194966,2.42651e-09
0.192534,2.22326e-09
0.190133,2.03702e-09
0.187761,1.86639e-09
0.185419,1.71005e-09
0.183107,1.56679e-09
0.180823,1.43554e-09
0.178568,1.31528e-09
0.17634,1.20509e-09
0.174141,1.10412e-09
0.171969,1.01162e-09
0.169824,9.26858e-10
0.167706,8.49201e-10
0.165614,7.78045e-10
0.163549,7.1285e-10
0.161509,6.53112e-10
0.159494,5.98378e-10
0.157505,5.48231e-10
0.15554,5.02279e-10
0.153601,4.60183e-10
0.151685,4.21606e-10
0.149793,3.86267e-10
0.147925,3.53884e-10
0.14608,3.24217e-10
0.144258,2.97033e-10
0.142458,2.72129e-10
0.140681,2.49306e-10
0.138927,2.28398e-10
0.137194,2.09238e-10
0.135483,1.91686e-10
0.133793,1.75604e-10
0.132124,1.60872e-10
0.130476,1.47368e-10
0.128849,1.35001e-10
0.127242,1.2367e-10
0.125655,1.13286e-10
0.124088,1.03772e-10
0.12254,9.50588e-11
0.121012,8.70741e-11
0.119502,7.97608e-11
0.118012,7.3056e-11
0.11654,6.69204e-11
0.115086,6.12921e-11
0.113651,5.6138e-11
0.112233,5.14129e-11
0.110833,4.7091e-11
0.109451,4.31279e-11
0.108086,3.94953e-11
0.106738,3.61664e-11
0.105407,3.31226e-11
0.104092,3.03257e-11
0.102794,2.77704e-11
0.101511,2.54248e-11
0.100245,2.32842e-11
0.098995,2.13143e-11
7.77669,3.11801
7.77149,0.780156
7.77714,2.06719
7.7702,1.10166
7.76924,1.51803
7.76008,1.09058
7.7521,1.186
7.73936,0.963464
7.726,0.955108
7.70984,0.82055
7.69269,0.78077
7.67384,0.690134
7.6541,0.643259
7.63328,0.577102
7.61179,0.53215
7.58961,0.481069
7.56696,0.441165
7.54386,0.400402
7.52045,0.366137
7.49675,0.332995
7.47285,0.304043
7.44878,0.276821
7.42458,0.252554
7.40028,0.230072
7.37591,0.209817
7.35148,0.191196
7.32703,0.174326
7.30255,0.15888
7.27807,0.144845
7.25359,0.132021
7.22912,0.120351
7.20466,0.109701
7.18023,0.100001
7.15583,0.0911538
7.13146,0.0830928
7.10712,0.0757424
7.08282,0.0690438
7.05856,0.0629368
7.03433,0.0573706
7.01015,0.0522964
6.98601,0.0476713
6.96192,0.0434552
6.93787,0.0396121
6.91387,0.0361089
6.88991,0.0329155
6.86599,0.0300045
6.84213,0.027351
6.81831,0.024932
6.79453,0.0227269
6.7708,0.0207168
6.74712,0.0188843
6.72349,0.0172137
6.6999,0.0156906
6.67636,0.0143021
6.65287,0.0130362
6.62942,0.0118822
6.60603,0.0108305
6.58267,0.00987184
6.55937,0.00899811
6.53611,0.00820171
6.5129,0.00747585
6.48973,0.00681423
6.46661,0.00621119
6.44354,0.00566153
6.42052,0.00516054
6.39754,0.00470389
6.3746,0.00428767
6.35171,0.00390828
6.32887,0.00356248
6.30608,0.00324729
6.28333,0.00295999
6.26062,0.00269812
6.23797,0.00245942
6.21535,0.00224185
6.19279,0.00204354
6.17026,0.00186277
6.14779,0.001698
6.12536,0.00154735
6.10297,0.00140928
6.08063,0.00128288
6.05833,0.00116702
6.03608,0.00106086
6.01388,0.000963517
5.99171,0.000874258
5.9696,0.000792363
5.94752,0.000717218
5.9255,0.000648234
5.90351,0.000584892
5.88157,0.000526707
5.85968,0.000473247
5.83783,0.000424109
5.81602,0.000378932
5.79426,0.000337384
5.77254,0.000299163
5.75086,0.000263993
5.72923,0.000231623
5.70764,0.000201824
5.6861,0.000174385
5.66459,0.000149118
5.64314,0.000125846
5.62172,0.000104412
5.60035,8.46708e-05
5.57902,6.64891e-05
5.55773,4.97464e-05
5.53649,3.43323e-05
5.51529,2.0146e-05
5.49413,7.09534e-06
5.47302,-4.90377e-06
5.45194,-1.59282e-05
5.43091,-2.60484e-05
5.40992,-3.53284e-05
5.38898,-4.38271e-05
5.36807,-5.15982e-05
5.34721,-5.86909e-05
5.32639,-6.51502e-05
5.30561,-7.10174e-05
5.28488,-7.63302e-05
5.26418,-8.11231e-05
5.24353,-8.5428e-05
5.22292,-8.92739e-05
5.20235,-9.26875e-05
5.18182,-9.35552e-05
5.16133,-9.3109e-05
5.14089,-9.08476e-05
5.12048,-8.73863e-05
5.10012,-8.25774e-05
5.0798,-7.67539e-05
5.05952,-6.991e-05
5.03928,-6.22443e-05
5.01908,-5.3803e-05
4.99892,-4.47166e-05
4.9788,-3.50454e-05
4.95872,-2.48828e-05
4.93868,-1.4288e-05
4.91868,-3.33192e-06
4.89873,7.9325e-06
4.87881,1.94497e-05
4.85893,3.1174e-05
4.83909,4.30611e-05
4.8193,5.50727e-05
4.79954,6.71727e-05
4.77982,7.93295e-05
4.76014,9.15139e-05
4.74051,0.0001037
4.72091,0.000115863
4.70135,0.000127983
4.68183,0.00014004
4.66235,0.000152016
4.64291,0.000163897
4.6235,0.000175668
4.60414,0.000187316
4.58482,0.000198831
4.56553,0.000210202
4.54628,0.00022142
4.52708,0.000232478
4.50791,0.000243369
4.48878,0.000254085
4.46968,0.000264235
4.45063,0.000273659
4.43161,0.000282512
4.41264,0.000290738
4.3937,0.000298415
4.3748,0.00030553
4.35593,0.000312129
4.33711,0.000318214
4.31832,0.000323814
4.29957,0.00032894
4.28086,0.000333611
4.26219,0.000337838
4.24355,0.000341638
4.22495,0.000345022
4.20639,0.000348002
4.18787,0.00035059
4.16938,0.000352795
4.15093,0.000354627
4.13252,0.000356096
4.11414,0.000357211
4.0958,0.000357979
4.0775,0.000358409
4.05923,0.000358508
4.04101,0.000358282
4.02281,0.000357739
4.00466,0.000356884
3.98654,0.000355725
3.96846,0.000354266
3.95041,0.000352513
3.9324,0.000350472
3.91443,0.000348148
3.89649,0.000345546
3.87859,0.00034267
3.86073,0.000339524
3.8429,0.000336115
3.82511,0.000332445
3.80735,0.000328518
3.78963,0.00032434
3.77194,0.000319914
3.75429,0.000315243
3.73668,0.000310332
3.7191,0.000305184
3.70155,0.000299803
3.68404,0.000294191
3.66657,0.000288353
3.64913,0.000282292
3.63173,0.000276011
3.61436,0.000269513
3.59703,0.000262802
3.57973,0.00025588
3.56246,0.00024875
3.54523,0.000241416
3.52804,0.00023388
3.51088,0.000226145
3.49375,0.000218215
3.47666,0.000210091
3.45961,0.000201777
3.44258,0.000193275
3.4256,0.000184588
3.40864,0.000175718
3.39172,0.000166669
3.37484,0.000157443
3.35799,0.000148041
3.34117,0.000138467
3.32438,0.000128724
3.30763,0.000118813
3.29092,0.000108737
3.27424,9.89738e-05
3.25759,9.04456e-05
3.24097,8.2416e-05
3.22439,7.52564e-05
3.20784,6.86159e-05
3.19132,6.26302e-05
3.17484,5.71221e-05
3.15839,5.21288e-05
3.14198,4.75526e-05
3.12559,4.33917e-05
3.10924,3.95866e-05
3.09293,3.61212e-05
3.07664,3.29557e-05
3.06039,3.00705e-05
3.04417,2.74365e-05
3.02799,2.50345e-05
3.01183,2.28424e-05
2.99571,2.08429e-05
2.97962,1.90183e-05
2.96357,1.73538e-05
2.94754,1.5835e-05
2.93155,1.44494e-05
2.91559,1.31852e-05
2.89966,1.20317e-05
2.88377,1.09792e-05
2.8679,1.00189e-05
2.85207,9.14271e-06
2.83627,8.34324e-06
2.8205,7.61377e-06
2.80477,6.94815e-06
2.78906,6.3408e-06
2.77339,5.78661e-06
2.75775,5.28091e-06
2.74214,4.81947e-06
2.72656,4.3984e-06
2.71101,4.01417e-06
2.6955,3.66355e-06
2.68001,3.34359e-06
2.66456,3.05162e-06
2.64914,2.78518e-06
2.63375,2.54203e-06
2.61839,2.32014e-06
2.60306,2.11765e-06
2.58776,1.93286e-06
2.57249,1.76421e-06
2.55725,1.6103e-06
2.54205,1.46984e-06
2.52687,1.34165e-06
2.51172,1.22465e-06
2.49661,1.11788e-06
2.48152,1.02042e-06
2.46647,9.3148e-07
2.45145,8.50301e-07
2.43645,7.76208e-07
2.42149,7.08582e-07
2.40656,6.46857e-07
2.39165,5.90518e-07
2.37678,5.39093e-07
2.36194,4.92155e-07
2.34712,4.49311e-07
2.33234,4.10202e-07
2.31759,3.74504e-07
2.30286,3.41917e-07
2.28817,3.12172e-07
2.2735,2.85018e-07
2.25887,2.60231e-07
2.24426,2.37603e-07
2.22968,2.16946e-07
2.21514,1.98088e-07
2.20062,1.80873e-07
2.18613,1.65157e-07
2.17167,1.50809e-07
2.15724,1.37709e-07
2.14284,1.2575e-07
2.12846,1.14831e-07
2.11412,1.04862e-07
2.09981,9.57605e-08
2.08552,8.74504e-08
2.07126,7.98629e-08
2.05703,7.2935e-08
2.04283,6.66093e-08
2.02866,6.08334e-08
2.01452,5.55593e-08
2.00041,5.07434e-08
1.98632,4.63458e-08
1.97226,4.23301e-08
1.95823,3.86631e-08
1.94423,3.53144e-08
1.93026,3.22564e-08
1.91631,2.94638e-08
1.9024,2.69134e-08
1.88851,2.45842e-08
1.87465,2.24571e-08
1.86081,2.05144e-08
1.84701,1.874e-08
1.83323,1.71195e-08
1.81948,1.56393e-08
1.80576,1.42874e-08
1.79207,1.30526e-08
1.7784,1.19247e-08
1.76476,1.08945e-08
1.75115,9.95344e-09
1.73756,9.09382e-09
1.72401,8.30857e-09
1.71048,7.59125e-09
1.69697,6.93596e-09
1.6835,6.33732e-09
1.67005,5.79043e-09
1.65663,5.2908e-09
1.64323,4.83433e-09
1.62987,4.41729e-09
1.61653,4.03626e-09
1.60321,3.6881e-09
1.58993,3.36992e-09
1.57667,3.07921e-09
1.56343,2.81357e-09
1.55023,2.57084e-09
1.53705,2.34904e-09
1.52389,2.14637e-09
1.51077,1.96116e-09
1.49766,1.7919e-09
1.48459,1.63723e-09
1.47154,1.49578e-09
1.45852,1.3665e-09
1.44552,1.24835e-09
1.43255,1.14037e-09
1.41961,1.04167e-09
1.40669,9.51465e-10
1.3938,8.69015e-10
1.38094,7.93651e-10
1.3681,7.24714e-10
1.35528,6.61622e-10
1.3425,6.03999e-10
1.32973,5.51276e-10
1.317,5.03113e-10
1.30429,4.59062e-10
1.2916,4.18805e-10
1.27894,3.81993e-10
1.26631,3.48345e-10
1.2537,3.17586e-10
1.24111,2.89576e-10
1.22856,2.63892e-10
1.21602,2.4046e-10
1.20352,2.19e-10
1.19103,1.99403e-10
1.17858,1.81469e-10
1.16614,1.65079e-10
1.15374,1.50088e-10
1.14135,1.36383e-10
1.129,1.2385e-10
1.11666,1.12392e-10
1.10436,1.01911e-10
1.09207,9.23312e-11
1.07981,8.35676e-11
1.06758,7.55571e-11
1.05537,6.82296e-11
1.04319,6.15328e-11
1.03103,5.5407e-11
1.01889,4.9807e-11
1.00678,4.46876e-11
0.994695,4.00015e-11
0.982646,9.83051e-11
0.970661,-2.68683e-10
0.95876,-1.42803e-08
0.946959,-6.67858e-08
0.935266,-1.50993e-07
0.923692,-2.53556e-07
0.912239,-3.5443e-07
0.900913,-4.36265e-07
0.889716,-5.06158e-07
0.878649,-5.55546e-07
0.867713,-5.90453e-07
0.856908,-6.09696e-07
0.846233,-6.17849e-07
0.835688,-6.15847e-07
0.825273,-6.06747e-07
0.814985,-5.91737e-07
0.804824,-5.72918e-07
0.79479,-5.50829e-07
0.784879,-5.2693e-07
0.775091,-5.01672e-07
0.765425,-4.75869e-07
0.75588,-4.47822e-07
0.746453,-4.16414e-07
0.737143,-3.88678e-07
0.72795,-3.60431e-07
0.718871,-3.34681e-07
0.709905,-3.08078e-07
0.701051,-2.84276e-07
0.692307,-2.61325e-07
0.683672,-2.40455e-07
0.675145,-2.20756e-07
0.666724,-2.02721e-07
0.658409,-1.85902e-07
0.650197,-1.70469e-07
0.642087,-1.56181e-07
0.634078,-1.43068e-07
0.62617,-1.30983e-07
0.61836,-1.19899e-07
0.610647,-1.09611e-07
0.603031,-1.0004e-07
0.59551,-9.12692e-08
0.588082,-8.32437e-08
0.580747,-7.59571e-08
0.573504,-6.93064e-08
0.566351,-6.32561e-08
0.559287,-5.77397e-08
0.552311,-5.27185e-08
0.545422,-4.81421e-08
0.53862,-4.39745e-08
0.531902,-4.01761e-08
0.525267,-3.6715e-08
0.518716,-3.35593e-08
0.512246,-3.06821e-08
0.505857,-2.80574e-08
0.499548,-2.56628e-08
0.493317,-2.3477e-08
0.487164,-2.14814e-08
0.481088,-1.96589e-08
0.475088,-1.79938e-08
0.469162,-1.64721e-08
0.46331,-1.50812e-08
0.457532,-1.38094e-08
0.451825,-1.26462e-08
0.44619,-1.15818e-08
0.440624,-1.06078e-08
0.435129,-9.71634e-09
0.429702,-8.90037e-09
0.424342,-8.15335e-09
0.419049,-7.46943e-09
0.413823,-6.84318e-09
0.408661,-6.2697e-09
0.403564,-5.74449e-09
0.398531,-5.26346e-09
0.39356,-4.82287e-09
0.388651,-4.41926e-09
0.383804,-4.04954e-09
0.379017,-3.71084e-09
0.37429,-3.40054e-09
0.369621,-3.11625e-09
0.365011,-2.85579e-09
0.360458,-2.61714e-09
0.355963,-2.39847e-09
0.351523,-2.19811e-09
0.347138,-2.01451e-09
0.342809,-1.84628e-09
0.338533,-1.69213e-09
0.334311,-1.55087e-09
0.330141,-1.42143e-09
0.326023,-1.30282e-09
0.321957,-1.19413e-09
0.317941,-1.09453e-09
0.313976,-1.00326e-09
0.31006,-9.19615e-10
0.306192,-8.42963e-10
0.302373,-7.72722e-10
0.298602,-7.08347e-10
0.294878,-6.49355e-10
0.2912,-5.95289e-10
0.287568,-5.4574e-10
0.283981,-5.00331e-10
0.280439,-4.58712e-10
0.276941,-4.2057e-10
0.273487,-3.85612e-10
0.270076,-3.53572e-10
0.266707,-3.24207e-10
0.263381,-2.97291e-10
0.260096,-2.72623e-10
0.256852,-2.5001e-10
0.253648,-2.29285e-10
0.250484,-2.10286e-10
0.24736,-1.92874e-10
0.244275,-1.76911e-10
0.241228,-1.62279e-10
0.23822,-1.48866e-10
0.235248,-1.3657e-10
0.232314,-1.25299e-10
0.229417,-1.14964e-10
0.226555,-1.05489e-10
0.223729,-9.68028e-11
0.220939,-8.88394e-11
0.218183,-8.1535e-11
0.215462,-7.48417e-11
0.212775,-6.87008e-11
0.210121,-6.30716e-11
0.2075,-5.79077e-11
0.204912,-5.31755e-11
0.202356,-4.88323e-11
0.199832,-4.48515e-11
0.19734,-4.11984e-11
0.194879,-3.78482e-11
0.192448,-3.4776e-11
0.190048,-3.19551e-11
0.187677,-2.93705e-11
0.185336,-2.69955e-11
0.183025,-2.48195e-11
0.180742,-2.28211e-11
0.178488,-2.09879e-11
0.176261,-1.93057e-11
0.174063,-1.7762e-11
0.171892,-1.63445e-11
0.169748,-1.50433e-11
0.167631,-1.38487e-11
0.16554,-1.27527e-11
0.163475,-1.17455e-11
0.161436,-1.08218e-11
0.159423,-9.96916e-12
0.157434,-9.19289e-12
0.155471,-8.47347e-12
0.153532,-7.81622e-12
0.151617,-7.21048e-12
0.149726,-6.65625e-12
0.147858,-6.14466e-12
0.146014,-5.67393e-12
0.144193,-5.24405e-12
0.142394,-4.84615e-12
0.140618,-4.48022e-12
0.138864,-4.14626e-12
0.137132,-3.8354e-12
0.135422,-3.55296e-12
0.133733,-3.28828e-12
0.132065,-3.04847e-12
0.130418,-2.82643e-12
0.128791,-2.62215e-12
0.127185,-2.43474e-12
0.125599,-2.25977e-12
0.124032,-2.09901e-12
0.122485,-1.95068e-12
0.120957,-1.81213e-12
0.119449,-1.68956e-12
0.117959,-1.57054e-12
0.116488,-1.46485e-12
0.115035,-1.36626e-12
0.1136,-1.27212e-12
0.112183,-1.1904e-12
0.110784,-1.10869e-12
0.109402,-1.03764e-12
0.108037,-9.67471e-13
0.10669,-9.0974e-13
0.105359,-8.50232e-13
0.104045,-8.00494e-13
0.102747,-7.48979e-13
0.101466,-7.01906e-13
0.1002,-6.6105e-13
0.0989506,-6.2197e-13
7.77681,3.09565
7.77158,0.774571
7.77707,2.05239
7.76934,1.04146
7.76795,1.49409
7.75811,1.05084
7.74962,1.15993
7.73635,0.934071
7.72257,0.93179
7.70599,0.796063
7.68851,0.760246
7.66935,0.669671
7.64935,0.625447
7.62831,0.559887
7.60663,0.516855
7.5843,0.466624
7.56151,0.428139
7.53831,0.388264
7.51481,0.355106
7.49104,0.322793
7.46708,0.294732
7.44296,0.268246
7.41872,0.244714
7.39439,0.22287
7.37,0.203226
7.34556,0.185149
7.32109,0.16879
7.2966,0.153806
7.27212,0.140199
7.24763,0.127766
7.22316,0.116456
7.19871,0.106134
7.17428,0.0967364
7.14989,0.0881651
7.12552,0.0803575
7.10119,0.073239
7.07689,0.066753
7.05264,0.0608404
7.02843,0.0554525
7.00425,0.0505413
6.98013,0.0460656
6.95604,0.0419862
6.932,0.0382682
6.90801,0.0348795
6.88406,0.0317911
6.86016,0.0289761
6.8363,0.0264105
6.81249,0.0240722
6.78873,0.0219409
6.76501,0.0199984
6.74134,0.0182279
6.71772,0.0166142
6.69415,0.0151435
6.67062,0.0138029
6.64714,0.0125811
6.6237,0.0114675
6.60031,0.0104524
6.57697,0.00952728
6.55368,0.00868404
6.53043,0.00791546
6.50723,0.00721492
6.48408,0.0065764
6.46097,0.00599442
6.43791,0.00546395
6.41489,0.00498044
6.39193,0.00453973
6.369,0.00413804
6.34613,0.0037719
6.3233,0.00343817
6.30051,0.00313397
6.27777,0.0028567
6.25508,0.00260397
6.23243,0.00237361
6.20983,0.00216363
6.18728,0.00197249
6.16477,0.00180085
6.1423,0.00164398
6.11988,0.00150309
6.09751,0.00137599
6.07518,0.00126202
6.05289,0.00115976
6.03065,0.00106822
6.00846,0.000986306
5.9863,0.000913153
5.9642,0.00084791
5.94214,0.000789831
5.92012,0.000738219
5.89815,0.00069244
5.87622,0.000651922
5.85434,0.00061614
5.8325,0.000584512
5.8107,0.000556697
5.78895,0.000532287
5.76724,0.000510955
5.74557,0.000492378
5.72395,0.000476273
5.70237,0.000462376
5.68084,0.000450449
5.65935,0.000440276
5.6379,0.000431659
5.6165,0.000424419
5.59514,0.000418394
5.57382,0.000413435
5.55254,0.000409399
5.53131,0.000406174
5.51012,0.000403162
5.48897,0.000398149
5.46787,0.000392389
5.44681,0.000385438
5.42579,0.000377715
5.40481,0.00036919
5.38387,0.000360043
5.36298,0.000350347
5.34213,0.000340209
5.32132,0.000329712
5.30055,0.000318942
5.27983,0.000307972
5.25914,0.000296829
5.2385,0.000285544
5.2179,0.000274198
5.19734,0.000262817
5.17682,0.000251506
5.15635,0.000240306
5.13591,0.000229271
5.11552,0.000218434
5.09516,0.000207831
5.07485,0.000197486
5.05458,0.000187423
5.03435,0.000177662
5.01416,0.000168221
4.99401,0.000159064
4.9739,0.00015013
4.95383,0.000141718
4.93381,0.000133652
4.91382,0.000126004
4.89387,0.000118708
4.87396,0.000111824
4.85409,0.000105327
4.83427,9.92359e-05
4.81448,9.35446e-05
4.79473,8.82594e-05
4.77502,8.33791e-05
4.75536,7.89025e-05
4.73573,7.68233e-05
4.71614,7.70065e-05
4.69659,7.91584e-05
4.67708,8.31204e-05
4.6576,8.86782e-05
4.63817,9.56675e-05
4.61878,0.000103918
4.59943,0.000113269
4.58011,0.000123585
4.56083,0.000134743
4.5416,0.000146628
4.5224,0.000159136
4.50324,0.000172169
4.48411,0.000185644
4.46503,0.00019946
4.44599,0.000213564
4.42698,0.000227864
4.40801,0.000242317
4.38908,0.000256476
4.37019,0.000270026
4.35134,0.000282698
4.33252,0.000294306
4.31374,0.000304694
4.295,0.00031384
4.2763,0.000321699
4.25763,0.000328271
4.239,0.000333699
4.22041,0.000338244
4.20186,0.000342061
4.18335,0.000345299
4.16487,0.000348044
4.14643,0.00035036
4.12802,0.000352282
4.10966,0.000353828
4.09133,0.000355006
4.07303,0.000355817
4.05478,0.000356255
4.03656,0.000356312
4.01837,0.000355978
4.00023,0.000355242
3.98212,0.000354093
3.96404,0.000352521
3.94601,0.000350517
3.92801,0.000348071
3.91004,0.000345176
3.89211,0.000341825
3.87422,0.000338011
3.85637,0.000333732
3.83855,0.000328984
3.82076,0.000323759
3.80301,0.00031803
3.7853,0.000311825
3.76762,0.000305134
3.74998,0.000297967
3.73237,0.000290317
3.7148,0.000282128
3.69727,0.000273427
3.67977,0.000264251
3.6623,0.000254603
3.64487,0.000244494
3.62748,0.000233925
3.61012,0.00022291
3.59279,0.000211451
3.5755,0.000199536
3.55825,0.000187177
3.54103,0.000174592
3.52384,0.000162137
3.50669,0.000150032
3.48957,0.000138441
3.47249,0.000127457
3.45544,0.000117134
3.43843,0.000107496
3.42145,9.85349e-05
3.4045,9.02389e-05
3.38759,8.25831e-05
3.37071,7.5536e-05
3.35387,6.90594e-05
3.33706,6.31062e-05
3.32029,5.76513e-05
3.30354,5.26545e-05
3.28684,4.80843e-05
3.27016,4.39055e-05
3.25352,4.00876e-05
3.23691,3.66002e-05
3.22034,3.34133e-05
3.2038,3.05033e-05
3.18729,2.78278e-05
3.17082,2.53851e-05
3.15437,2.31515e-05
3.13797,2.11128e-05
3.12159,1.92506e-05
3.10525,1.75545e-05
3.08894,1.6009e-05
3.07266,1.45992e-05
3.05642,1.33128e-05
3.04021,1.21385e-05
3.02403,1.10661e-05
3.00789,1.00864e-05
2.99177,9.19133e-06
2.97569,8.37325e-06
2.95964,7.62659e-06
2.94363,6.98484e-06
2.92764,6.39961e-06
2.91169,5.87874e-06
2.89577,5.40366e-06
2.87988,4.97457e-06
2.86403,4.5778e-06
2.8482,4.21181e-06
2.83241,3.87394e-06
2.81665,3.56252e-06
2.80092,3.27555e-06
2.78523,3.01135e-06
2.76956,2.76819e-06
2.75393,2.54452e-06
2.73833,2.33883e-06
2.72276,2.14969e-06
2.70722,1.9758e-06
2.69171,1.81592e-06
2.67623,1.66891e-06
2.66078,1.53371e-06
2.64537,1.40935e-06
2.62999,1.29492e-06
2.61463,1.18959e-06
2.59931,1.09262e-06
2.58402,1.00328e-06
2.56876,9.20959e-07
2.55353,8.45053e-07
2.53833,7.7503e-07
2.52316,7.10396e-07
2.50802,6.50703e-07
2.49292,5.95539e-07
2.47784,5.44526e-07
2.46279,4.96113e-07
2.44778,4.5027e-07
2.43279,1.65598e-06
2.41784,3.19458e-06
2.40291,5.53739e-06
2.38801,8.2848e-06
2.37315,1.15563e-05
2.35831,1.51773e-05
2.34351,1.91531e-05
2.32873,2.33929e-05
2.31398,2.78699e-05
2.29927,3.25268e-05
2.28458,3.73308e-05
2.26992,4.22411e-05
2.25529,4.72274e-05
2.24069,5.22513e-05
2.22612,5.72904e-05
2.21158,6.23237e-05
2.19707,6.73294e-05
2.18259,7.22921e-05
2.16814,7.71833e-05
2.15372,8.19616e-05
2.13932,8.66477e-05
2.12496,9.1218e-05
2.11062,9.56724e-05
2.09631,9.99958e-05
2.08203,0.000104183
2.06778,0.000108223
2.05356,0.000112111
2.03937,0.00011584
2.0252,0.000119403
2.01107,0.000122795
1.99696,0.000126013
1.98288,0.000129041
1.96883,0.000131891
1.95481,0.000134555
1.94082,0.000137034
1.92685,0.000139325
1.91291,0.000141424
1.899,0.000143327
1.88512,0.000145041
1.87127,0.000146562
1.85744,0.000147892
1.84364,0.000149029
1.82987,0.000149975
1.81613,0.000150729
1.80241,0.000151292
1.78873,0.000151663
1.77507,0.000151845
1.76143,0.000151837
1.74783,0.000151641
1.73425,0.000151257
1.7207,0.000150673
1.70718,0.000149906
1.69368,0.000148966
1.68021,0.000147844
1.66677,0.000146543
1.65336,0.000145062
1.63997,0.000143404
1.62661,0.000141568
1.61328,0.000139558
1.59997,0.000137373
1.58669,0.000135017
1.57343,0.00013249
1.56021,0.000129794
1.54701,0.000126931
1.53383,0.000123903
1.52069,0.000120711
1.50757,0.000117357
1.49447,0.000113842
1.4814,0.000110169
1.46836,0.00010634
1.45535,0.000102355
1.44236,9.82168e-05
1.42939,9.39269e-05
1.41646,8.94888e-05
1.40355,8.49002e-05
1.39066,8.01963e-05
1.3778,7.5372e-05
1.36497,7.05043e-05
1.35216,6.57252e-05
1.33938,6.10724e-05
1.32662,5.66025e-05
1.31389,5.23349e-05
1.30119,4.83019e-05
1.28851,4.45069e-05
1.27586,4.09563e-05
1.26323,3.76446e-05
1.25063,3.45668e-05
1.23805,3.17126e-05
1.2255,2.9072e-05
1.21297,2.6633e-05
1.20047,2.43836e-05
1.18799,2.23117e-05
1.17554,2.04053e-05
1.16311,1.86526e-05
1.15071,1.70425e-05
1.13834,1.55644e-05
1.12599,1.4208e-05
1.11366,1.2964e-05
1.10136,1.18235e-05
1.08908,1.07781e-05
1.07683,9.82027e-06
1.0646,8.94278e-06
1.0524,8.13907e-06
1.04022,7.40282e-06
1.02806,6.72825e-06
1.01594,6.11057e-06
1.00383,5.54496e-06
0.991749,5.02717e-06
0.979713,6.0469e-05
0.967747,0.000150792
0.955868,0.000170959
