x,y,theta,v
2.60296,5.60516,-1.06472,0.432423
2.61342,5.58629,-1.06471,0.431553
2.62385,5.56746,-1.06469,0.430684
2.63427,5.54866,-1.06468,0.429817
2.64467,5.5299,-1.06467,0.428952
2.65505,5.51118,-1.06466,0.428089
2.6654,5.4925,-1.06466,0.427227
2.67574,5.47385,-1.06465,0.426367
2.68605,5.45524,-1.06464,0.425509
2.69635,5.43667,-1.06464,0.424653
2.70662,5.41814,-1.06463,0.423798
2.71687,5.39964,-1.06463,0.422945
2.72711,5.38119,-1.06462,0.422094
2.73732,5.36276,-1.06461,0.421244
2.74751,5.34438,-1.0646,0.420397
2.75768,5.32603,-1.06459,0.41955
2.76783,5.30772,-1.06458,0.418706
2.77796,5.28945,-1.06457,0.417863
2.78807,5.27122,-1.06456,0.417022
2.79816,5.25302,-1.06455,0.416183
2.80823,5.23485,-1.06454,0.415345
2.81828,5.21673,-1.06452,0.41451
2.82831,5.19864,-1.06451,0.413676
2.83832,5.18059,-1.0645,0.412843
2.84831,5.16257,-1.06449,0.412013
2.85828,5.14459,-1.06447,0.411184
2.86823,5.12665,-1.06446,0.410356
2.87817,5.10874,-1.06445,0.409531
2.88808,5.09087,-1.06444,0.408707
2.89797,5.07303,-1.06443,0.407885
2.90784,5.05524,-1.06442,0.407064
2.91769,5.03747,-1.0644,0.406246
2.92752,5.01974,-1.06439,0.405428
2.93734,5.00205,-1.06438,0.404613
2.94713,4.9844,-1.06437,0.403799
2.9569,4.96678,-1.06436,0.402987
2.96666,4.94919,-1.06435,0.402177
2.97639,4.93164,-1.06434,0.401368
2.98611,4.91413,-1.06434,0.400561
2.9958,4.89665,-1.06433,0.399755
3.00548,4.87921,-1.06432,0.398951
3.01514,4.8618,-1.06431,0.398149
3.02478,4.84443,-1.06431,0.397349
3.03439,4.82709,-1.0643,0.39655
3.04399,4.80979,-1.06429,0.395752
3.05357,4.79252,-1.06429,0.394956
3.06313,4.77528,-1.06428,0.394162
3.07268,4.75808,-1.06428,0.39337
3.0822,4.74092,-1.06427,0.392579
3.0917,4.72379,-1.06427,0.391789
3.10119,4.70669,-1.06428,0.391001
3.11065,4.68963,-1.06428,0.390215
3.1201,4.67261,-1.06429,0.38943
3.12953,4.65561,-1.06429,0.388646
3.13893,4.63866,-1.0643,0.387864
3.14832,4.62173,-1.06431,0.387084
3.15769,4.60484,-1.06432,0.386305
3.16704,4.58799,-1.06433,0.385528
3.17638,4.57116,-1.06434,0.384753
3.18569,4.55437,-1.06435,0.383979
3.19498,4.53762,-1.06436,0.383206
3.20426,4.5209,-1.06438,0.382435
3.21351,4.50421,-1.06439,0.381666
3.22275,4.48755,-1.0644,0.380898
3.23197,4.47093,-1.06442,0.380132
3.24117,4.45434,-1.06443,0.379367
3.25035,4.43779,-1.06444,0.378604
3.25951,4.42127,-1.06446,0.377842
3.26866,4.40478,-1.06447,0.377082
3.27778,4.38832,-1.06448,0.376324
3.28689,4.3719,-1.06449,0.375567
3.29598,4.35551,-1.06449,0.374811
3.30505,4.33916,-1.0645,0.374057
3.3141,4.32283,-1.06451,0.373304
3.32313,4.30654,-1.06451,0.372553
3.33214,4.29028,-1.06451,0.371804
3.34114,4.27406,-1.06452,0.371056
3.35012,4.25786,-1.06452,0.370309
3.35908,4.2417,-1.06452,0.369564
3.36802,4.22558,-1.06452,0.36882
3.37695,4.20948,-1.06452,0.368078
3.38585,4.19342,-1.06452,0.367338
3.39474,4.17739,-1.06452,0.366599
3.40361,4.16139,-1.06452,0.365861
3.41247,4.14542,-1.06452,0.365125
3.4213,4.12949,-1.06452,0.36439
3.43012,4.11359,-1.06451,0.363657
3.43892,4.09772,-1.06451,0.362926
3.4477,4.08188,-1.06451,0.362196
3.45647,4.06607,-1.06451,0.361467
3.46521,4.0503,-1.0645,0.36074
3.47394,4.03456,-1.0645,0.360014
3.48265,4.01885,-1.06449,0.35929
3.49135,4.00317,-1.06449,0.358567
3.50002,3.98752,-1.06448,0.357846
3.50868,3.9719,-1.06448,0.357126
3.51733,3.95632,-1.06447,0.356407
3.52595,3.94077,-1.06446,0.355691
3.53456,3.92524,-1.06446,0.354975
3.54315,3.90975,-1.06445,0.354261
3.55172,3.89429,-1.06444,0.353548
3.56028,3.87887,-1.06443,0.352837
3.56882,3.86347,-1.06442,0.352127
3.57734,3.8481,-1.06441,0.351419
3.58585,3.83277,-1.0644,0.350712
3.59433,3.81747,-1.06439,0.350006
3.60281,3.80219,-1.06438,0.349302
3.61126,3.78695,-1.06437,0.348599
3.6197,3.77174,-1.06436,0.347898
3.62812,3.75656,-1.06435,0.347198
3.63652,3.74141,-1.06434,0.3465
3.64491,3.72629,-1.06432,0.345803
3.65328,3.7112,-1.06431,0.345107
3.66164,3.69614,-1.0643,0.344413
3.66997,3.68111,-1.06428,0.34372
3.67829,3.66611,-1.06427,0.343028
3.6866,3.65115,-1.06426,0.342338
3.69489,3.63621,-1.06425,0.341649
3.70316,3.6213,-1.06423,0.340962
3.71141,3.60643,-1.06422,0.340276
3.71965,3.59158,-1.06421,0.339591
3.72787,3.57676,-1.06421,0.338908
3.73608,3.56197,-1.0642,0.338226
3.74427,3.54722,-1.06419,0.337545
3.75244,3.53249,-1.06418,0.336866
3.7606,3.51779,-1.06418,0.336188
3.76874,3.50312,-1.06417,0.335512
3.77686,3.48848,-1.06417,0.334837
3.78497,3.47387,-1.06416,0.334163
3.79306,3.45929,-1.06416,0.333491
3.80113,3.44474,-1.06415,0.33282
3.80919,3.43022,-1.06415,0.33215
3.81723,3.41573,-1.06415,0.331482
3.82526,3.40127,-1.06414,0.330815
3.83327,3.38683,-1.06414,0.330149
3.84127,3.37243,-1.06414,0.329485
3.84924,3.35805,-1.06414,0.328822
3.85721,3.34371,-1.06413,0.32816
3.86515,3.32939,-1.06413,0.3275
3.87308,3.3151,-1.06413,0.326841
3.881,3.30084,-1.06413,0.326183
3.88889,3.28661,-1.06413,0.325527
3.89678,3.27241,-1.06413,0.324872
3.90464,3.25823,-1.06412,0.324218
3.91249,3.24409,-1.06412,0.323566
3.92033,3.22997,-1.06412,0.322914
3.92815,3.21588,-1.06412,0.322265
3.93595,3.20182,-1.06412,0.321616
3.94374,3.18779,-1.06412,0.320969
3.95151,3.17378,-1.06412,0.320323
3.95927,3.15981,-1.06412,0.319679
3.96701,3.14586,-1.06412,0.319035
3.97474,3.13194,-1.06412,0.318394
3.98245,3.11805,-1.06412,0.317753
3.99014,3.10419,-1.06412,0.317114
3.99782,3.09035,-1.06412,0.316475
4.00548,3.07654,-1.06412,0.315839
4.01313,3.06276,-1.06411,0.315203
4.02076,3.04901,-1.06411,0.314569
4.02838,3.03529,-1.06411,0.313936
4.03598,3.02159,-1.06411,0.313304
4.04357,3.00792,-1.06411,0.312674
4.05114,2.99428,-1.06411,0.312045
4.0587,2.98066,-1.06411,0.311417
4.06624,2.96708,-1.06411,0.31079
4.07376,2.95352,-1.06411,0.310165
4.08127,2.93998,-1.06411,0.309541
4.08877,2.92648,-1.06411,0.308918
4.09625,2.913,-1.06411,0.308296
4.10372,2.89955,-1.06411,0.307676
4.11117,2.88613,-1.06411,0.307057
4.1186,2.87273,-1.06411,0.306439
4.12602,2.85936,-1.06411,0.305822
4.13343,2.84602,-1.06411,0.305207
4.14082,2.8327,-1.06411,0.304593
4.14819,2.81941,-1.06411,0.30398
4.15556,2.80615,-1.06411,0.303368
4.1629,2.79291,-1.06411,0.302758
4.17023,2.7797,-1.06411,0.302149
4.17755,2.76652,-1.06411,0.301541
4.18485,2.75336,-1.06411,0.300934
4.19214,2.74023,-1.06411,0.300328
4.19941,2.72713,-1.06411,0.299724
4.20667,2.71405,-1.06411,0.299121
4.21391,2.701,-1.06412,0.298519
4.22114,2.68798,-1.06412,0.297918
4.22835,2.67498,-1.06412,0.297318
4.23555,2.66201,-1.06413,0.29672
4.24274,2.64906,-1.06413,0.296122
4.24991,2.63614,-1.06413,0.295526
4.25707,2.62325,-1.06414,0.294932
4.26421,2.61038,-1.06414,0.294338
4.27133,2.59754,-1.06415,0.293745
4.27845,2.58472,-1.06415,0.293154
4.28554,2.57193,-1.06416,0.292564
4.29263,2.55917,-1.06416,0.291975
4.2997,2.54643,-1.06417,0.291388
4.30675,2.53371,-1.06417,0.290801
4.31379,2.52102,-1.06418,0.290216
4.32082,2.50836,-1.06418,0.289632
4.32783,2.49573,-1.06418,0.289049
4.33483,2.48311,-1.06419,0.288467
4.34182,2.47053,-1.06419,0.287887
4.34879,2.45797,-1.0642,0.287307
4.35574,2.44543,-1.0642,0.286729
4.36268,2.43292,-1.0642,0.286152
4.36961,2.42043,-1.06421,0.285576
4.37653,2.40797,-1.06421,0.285002
4.38343,2.39554,-1.06421,0.284428
4.39031,2.38313,-1.06422,0.283856
4.39719,2.37074,-1.06422,0.283285
4.40404,2.35838,-1.06422,0.282715
4.41089,2.34605,-1.06422,0.282146
4.41772,2.33374,-1.06423,0.281578
4.42454,2.32145,-1.06423,0.281012
4.43134,2.30919,-1.06423,0.280446
4.43813,2.29695,-1.06423,0.279882
4.44491,2.28474,-1.06423,0.279319
4.45167,2.27255,-1.06423,0.278757
4.45842,2.26039,-1.06423,0.278196
4.46515,2.24825,-1.06424,0.277636
4.47187,2.23614,-1.06424,0.277078
4.47858,2.22405,-1.06424,0.27652
4.48528,2.21198,-1.06424,0.275964
4.49196,2.19994,-1.06424,0.275409
4.49862,2.18792,-1.06424,0.274855
4.50528,2.17593,-1.06423,0.274302
4.51192,2.16396,-1.06423,0.27375
4.51855,2.15202,-1.06423,0.273199
4.52516,2.1401,-1.06423,0.272649
4.53176,2.1282,-1.06423,0.272101
4.53835,2.11633,-1.06423,0.271553
4.54492,2.10448,-1.06423,0.271007
4.55148,2.09265,-1.06423,0.270462
4.55803,2.08085,-1.06422,0.269918
4.56457,2.06908,-1.06422,0.269375
4.57109,2.05732,-1.06422,0.268833
4.5776,2.04559,-1.06422,0.268292
4.58409,2.03389,-1.06421,0.267752
4.59058,2.0222,-1.06421,0.267214
4.59705,2.01055,-1.06421,0.266676
4.6035,1.99891,-1.0642,0.266139
4.60995,1.9873,-1.0642,0.265604
4.61638,1.97571,-1.0642,0.26507
4.62279,1.96414,-1.06419,0.264536
4.6292,1.9526,-1.06419,0.264004
4.63559,1.94108,-1.06418,0.263473
4.64197,1.92959,-1.06418,0.262943
4.64834,1.91811,-1.06418,0.262414
4.65469,1.90666,-1.06417,0.261886
4.66103,1.89524,-1.06417,0.261359
4.66736,1.88383,-1.06416,0.260833
4.67368,1.87245,-1.06416,0.260309
4.67998,1.8611,-1.06415,0.259785
4.68627,1.84976,-1.06415,0.259262
4.69255,1.83845,-1.06414,0.25874
4.69881,1.82716,-1.06414,0.25822
4.70506,1.81589,-1.06413,0.2577
4.7113,1.80465,-1.06413,0.257182
4.71753,1.79343,-1.06412,0.256664
4.72375,1.78223,-1.06411,0.256148
4.72995,1.77106,-1.06411,0.255633
4.73614,1.7599,-1.0641,0.255118
4.74232,1.74877,-1.0641,0.254605
4.74848,1.73766,-1.0641,0.254093
4.75464,1.72658,-1.06409,0.253581
4.76078,1.71551,-1.06409,0.253071
4.76691,1.70447,-1.06408,0.252562
4.77302,1.69345,-1.06408,0.252054
4.77913,1.68246,-1.06408,0.251547
4.78522,1.67148,-1.06407,0.25104
4.7913,1.66053,-1.06407,0.250535
4.79736,1.6496,-1.06407,0.250031
4.80342,1.63869,-1.06407,0.249528
4.80946,1.6278,-1.06406,0.249026
4.81549,1.61694,-1.06406,0.248525
4.82151,1.6061,-1.06406,0.248025
4.82752,1.59528,-1.06406,0.247526
4.83351,1.58448,-1.06406,0.247028
4.8395,1.5737,-1.06406,0.246531
4.84547,1.56294,-1.06405,0.246035
4.85142,1.55221,-1.06405,0.245539
4.85737,1.5415,-1.06405,0.245045
4.86331,1.53081,-1.06405,0.244552
4.86923,1.52014,-1.06405,0.24406
4.87514,1.50949,-1.06405,0.243569
4.88104,1.49886,-1.06405,0.243079
4.88692,1.48826,-1.06405,0.24259
4.8928,1.47767,-1.06405,0.242102
4.89866,1.46711,-1.06405,0.241615
4.9045,1.45659,-1.0641,0.24072
4.91031,1.44612,-1.06419,0.239334
4.91607,1.43574,-1.06421,0.237573
4.92179,1.42544,-1.06432,0.235545
4.92745,1.41524,-1.06433,0.233314
4.93305,1.40514,-1.06441,0.230943
4.93859,1.39515,-1.06444,0.228472
4.94406,1.38527,-1.06448,0.225933
4.94948,1.3755,-1.06449,0.22335
4.95483,1.36585,-1.06449,0.22074
4.96012,1.35631,-1.06448,0.21812
4.96535,1.34689,-1.06446,0.215498
4.97051,1.33758,-1.06443,0.212885
4.97561,1.32839,-1.06439,0.210284
4.98065,1.3193,-1.06435,0.207702
4.98562,1.31034,-1.06431,0.205141
4.99054,1.30148,-1.06427,0.202605
4.99539,1.29273,-1.06423,0.200093
5.00019,1.28409,-1.06419,0.197609
5.00492,1.27556,-1.06415,0.195153
5.0096,1.26713,-1.06412,0.192725
5.01422,1.25881,-1.06408,0.190326
5.01878,1.2506,-1.06405,0.187955
5.02328,1.24248,-1.06403,0.185613
5.02773,1.23447,-1.06401,0.183299
5.03212,1.22655,-1.06399,0.181014
5.03646,1.21874,-1.06397,0.178757
5.04075,1.21102,-1.06395,0.176528
5.04498,1.2034,-1.06394,0.174327
5.04915,1.19588,-1.06393,0.172153
5.05328,1.18845,-1.06392,0.170006
5.05736,1.18111,-1.06391,0.167886
5.06138,1.17386,-1.06391,0.165793
5.06535,1.1667,-1.0639,0.163725
5.06928,1.15964,-1.0639,0.161683
5.07316,1.15266,-1.06389,0.159667
5.07698,1.14576,-1.06389,0.157676
5.08076,1.13896,-1.06389,0.15571
5.08449,1.13224,-1.06389,0.153768
5.08818,1.1256,-1.06389,0.15185
5.09182,1.11904,-1.06389,0.149957
5.09542,1.11257,-1.06389,0.148086
5.09897,1.10618,-1.06389,0.14624
5.10247,1.09986,-1.06389,0.144416
5.10593,1.09363,-1.0639,0.142615
5.10935,1.08747,-1.0639,0.140836
5.11273,1.08139,-1.0639,0.13908
5.11606,1.07539,-1.0639,0.137346
5.11935,1.06946,-1.0639,0.135633
5.1226,1.06361,-1.06391,0.133941
5.12581,1.05782,-1.06391,0.132271
5.12899,1.05212,-1.06391,0.130621
5.13212,1.04648,-1.06391,0.128992
5.13521,1.04091,-1.06392,0.127384
5.13826,1.03541,-1.06392,0.125795
5.14128,1.02998,-1.06392,0.124226
5.14425,1.02462,-1.06392,0.122677
5.14719,1.01932,-1.06393,0.121147
5.1501,1.01409,-1.06393,0.119636
5.15297,1.00893,-1.06393,0.118144
5.1558,1.00383,-1.06393,0.116671
5.15859,0.99879,-1.06394,0.115216
5.16136,0.993816,-1.06394,0.113779
5.16408,0.988904,-1.06394,0.11236
5.16678,0.984054,-1.06394,0.110959
5.16944,0.979264,-1.06394,0.109575
5.17206,0.974534,-1.06395,0.108208
5.17466,0.969862,-1.06395,0.106859
5.17722,0.96525,-1.06395,0.105526
5.17975,0.960694,-1.06395,0.10421
5.18224,0.956195,-1.06395,0.10291
5.18471,0.951753,-1.06395,0.101627
5.18715,0.947366,-1.06396,0.100359
5.18955,0.943033,-1.06396,0.0991076
5.19193,0.938755,-1.06396,0.0978716
5.19427,0.93453,-1.06396,0.0966509
5.19659,0.930358,-1.06396,0.0954455
5.19888,0.926237,-1.06396,0.0942551
5.20114,0.922168,-1.06396,0.0930796
5.20337,0.91815,-1.06396,0.0919187
5.20557,0.914182,-1.06396,0.0907723
5.20775,0.910264,-1.06397,0.0896402
5.20989,0.906394,-1.06397,0.0885222
5.21202,0.902573,-1.06397,0.0874181
5.21411,0.898799,-1.06397,0.0863278
5.21618,0.895072,-1.06397,0.0852511
5.21822,0.891392,-1.06397,0.0841879
5.22024,0.887758,-1.06397,0.0831379
5.22223,0.884169,-1.06397,0.0821009
5.2242,0.880624,-1.06397,0.0810769
5.22615,0.877124,-1.06397,0.0800657
5.22806,0.873668,-1.06397,0.0790671
5.22996,0.870255,-1.06397,0.078081
5.23183,0.866884,-1.06397,0.0771071
5.23368,0.863555,-1.06397,0.0761454
5.2355,0.860268,-1.06397,0.0751957
5.23731,0.857022,-1.06397,0.0742578
5.23909,0.853816,-1.06398,0.0733316
5.24084,0.850651,-1.06398,0.072417
5.24258,0.847524,-1.06398,0.0715138
5.24429,0.844437,-1.06398,0.0706218
5.24599,0.841389,-1.06398,0.069741
5.24766,0.838378,-1.06398,0.0688712
5.24931,0.835405,-1.06398,0.0680122
5.25094,0.832469,-1.06398,0.0671639
5.25255,0.829569,-1.06398,0.0663262
5.25414,0.826706,-1.06398,0.065499
5.25571,0.823878,-1.06398,0.064682
5.25726,0.821086,-1.06398,0.0638753
5.25879,0.818329,-1.06398,0.0630786
5.2603,0.815606,-1.06398,0.0622919
5.26179,0.812917,-1.06398,0.0615149
5.26327,0.810261,-1.06398,0.0607477
5.26472,0.807638,-1.06398,0.05999
5.26616,0.805049,-1.06398,0.0592418
5.26758,0.802491,-1.06398,0.0585029
5.26898,0.799966,-1.06398,0.0577733
5.27037,0.797472,-1.06398,0.0570527
5.27173,0.795009,-1.06398,0.0563411
5.27309,0.792577,-1.06398,0.0556384
5.27442,0.790175,-1.06398,0.0549444
5.27574,0.787803,-1.06398,0.0542592
5.27704,0.78546,-1.06398,0.0535824
5.27832,0.783147,-1.06398,0.0529141
5.27959,0.780863,-1.06398,0.0522541
5.28084,0.778607,-1.06398,0.0516024
5.28208,0.77638,-1.06398,0.0509588
5.2833,0.77418,-1.06398,0.0503232
5.28451,0.772007,-1.06398,0.0496956
5.2857,0.769862,-1.06398,0.0490758
5.28687,0.767743,-1.06398,0.0484637
5.28803,0.765651,-1.06398,0.0478592
5.28918,0.763585,-1.06398,0.0472623
5.29031,0.761545,-1.06398,0.0466728
5.29143,0.75953,-1.06398,0.0460907
5.29254,0.75754,-1.06398,0.0455158
5.29363,0.755575,-1.06398,0.0449481
5.29471,0.753635,-1.06398,0.0443875
5.29577,0.751719,-1.06398,0.0438339
5.29682,0.749827,-1.06398,0.0432872
5.29786,0.747958,-1.06398,0.0427473
5.29888,0.746112,-1.06398,0.0422141
5.29989,0.74429,-1.06398,0.0416876
5.30089,0.74249,-1.06398,0.0411677
5.30188,0.740713,-1.06398,0.0406542
5.30285,0.738958,-1.06398,0.0401472
5.30382,0.737225,-1.06398,0.0396464
5.30477,0.735514,-1.06398,0.0391519
5.3057,0.733823,-1.06398,0.0386636
5.30663,0.732154,-1.06398,0.0381814
5.30755,0.730506,-1.06398,0.0377052
5.30845,0.728878,-1.06398,0.0372349
5.30934,0.727271,-1.06398,0.0367705
5.31022,0.725684,-1.06398,0.0363119
5.31109,0.724116,-1.06398,0.035859
5.31195,0.722568,-1.06398,0.0354117
5.3128,0.721039,-1.06398,0.0349701
5.31364,0.71953,-1.06398,0.0345339
5.31447,0.718039,-1.06398,0.0341032
5.31528,0.716567,-1.06398,0.0336778
5.31609,0.715113,-1.06398,0.0332578
5.31689,0.713677,-1.06398,0.032843
5.31768,0.712259,-1.06398,0.0324334
5.31845,0.710859,-1.06398,0.0320288
5.31922,0.709476,-1.06398,0.0316294
5.31998,0.708111,-1.06398,0.0312349
5.32073,0.706763,-1.06398,0.0308453
5.32147,0.705431,-1.06398,0.0304606
5.3222,0.704116,-1.06398,0.0300807
5.32292,0.702817,-1.06398,0.0297055
5.32363,0.701535,-1.06398,0.029335
5.32433,0.700269,-1.06398,0.0289691
5.32503,0.699018,-1.06398,0.0286078
5.32571,0.697783,-1.06399,0.028251
5.32639,0.696564,-1.06399,0.0278986
5.32706,0.695359,-1.06399,0.0275507
5.32772,0.69417,-1.06399,0.0272071
5.32837,0.692995,-1.06399,0.0268677
5.32901,0.691835,-1.06399,0.0265326
5.32965,0.69069,-1.06399,0.0262017
5.33028,0.689559,-1.06399,0.0258749
5.3309,0.688442,-1.06399,0.0255522
5.33151,0.687339,-1.06399,0.0252335
5.33212,0.686249,-1.06399,0.0249188
5.3346,0.693355,1.2341,0.150573
5.34684,0.692996,-0.0293408,0.244866
5.3565,0.705502,0.913243,0.316018
5.37258,0.714545,0.512324,0.368931
5.38481,0.730899,0.928525,0.408483
5.3994,0.747244,0.842092,0.438169
5.41065,0.767321,1.05999,0.460295
5.42203,0.788272,1.07336,0.476807
5.43074,0.811118,1.20635,0.489037
5.43862,0.834743,1.24914,0.498052
5.4444,0.859304,1.33969,0.504631
5.44901,0.88435,1.38847,0.509372
5.45197,0.909815,1.45518,0.512722
5.45376,0.935504,1.5014,0.515019
5.45421,0.961326,1.55316,0.516519
5.45361,0.98719,1.59407,0.517415
5.45194,1.01303,1.63549,0.517853
5.44936,1.0388,1.67054,0.517942
5.44591,1.06445,1.70429,0.517767
5.44171,1.08998,1.73387,0.517391
5.43681,1.11536,1.76163,0.516862
5.43129,1.14057,1.78641,0.516216
5.4252,1.16561,1.80935,0.515482
5.4186,1.19049,1.83003,0.51468
5.41154,1.21519,1.84904,0.513828
5.40408,1.23973,1.86627,0.512936
5.39624,1.2641,1.88204,0.512014
5.38806,1.28831,1.89637,0.51107
5.37959,1.31236,1.90947,0.51011
5.37084,1.33627,1.92139,0.509137
5.36186,1.36004,1.93226,0.508154
5.35266,1.38367,1.94217,0.507165
5.34326,1.40717,1.95121,0.50617
5.33369,1.43054,1.95944,0.505173
5.32396,1.4538,1.96695,0.504173
5.31409,1.47694,1.9738,0.503172
5.3041,1.49998,1.98003,0.50217
5.294,1.52291,1.98572,0.501168
5.2838,1.54574,1.99091,0.500167
5.27351,1.56848,1.99563,0.499166
5.26315,1.59113,1.99994,0.498166
5.25272,1.61369,2.00387,0.497168
5.24223,1.63618,2.00745,0.496171
5.23168,1.65858,2.01072,0.495175
5.22109,1.6809,2.0137,0.494181
5.21046,1.70315,2.01641,0.493188
5.1998,1.72533,2.01889,0.492197
5.18911,1.74745,2.02114,0.491208
5.1784,1.76949,2.0232,0.490221
5.16766,1.79147,2.02508,0.489236
5.15691,1.81339,2.02679,0.488252
5.14615,1.83525,2.02835,0.48727
5.13538,1.85704,2.02977,0.48629
5.1246,1.87879,2.03107,0.485312
5.11382,1.90047,2.03225,0.484336
5.10303,1.9221,2.03333,0.483362
5.09225,1.94367,2.03431,0.482389
5.08147,1.96519,2.0352,0.481419
5.07069,1.98666,2.03602,0.48045
5.05992,2.00808,2.03676,0.479484
5.04916,2.02945,2.03744,0.478519
5.0384,2.05077,2.03806,0.477556
5.02765,2.07204,2.03862,0.476595
5.01692,2.09326,2.03914,0.475636
5.0062,2.11443,2.0396,0.474679
4.99548,2.13556,2.04003,0.473724
4.98479,2.15664,2.04042,0.472771
4.9741,2.17767,2.04077,0.47182
4.96343,2.19866,2.04109,0.47087
4.95278,2.2196,2.04139,0.469923
4.94214,2.2405,2.04166,0.468977
4.93152,2.26135,2.0419,0.468034
4.92092,2.28216,2.04212,0.467092
4.91033,2.30292,2.04233,0.466151
4.89976,2.32364,2.04251,0.465213
4.88921,2.34432,2.04268,0.464276
4.87867,2.36495,2.04283,0.463341
4.86816,2.38554,2.04297,0.462408
4.85766,2.40609,2.04309,0.461477
4.84718,2.4266,2.04321,0.460548
4.83672,2.44706,2.04331,0.45962
4.82628,2.46748,2.04341,0.458695
4.81586,2.48786,2.04349,0.457771
4.80546,2.50819,2.04357,0.456849
4.79508,2.52849,2.04364,0.455929
4.78472,2.54874,2.04371,0.455011
4.77437,2.56896,2.04377,0.454095
4.76405,2.58913,2.04382,0.453181
4.75375,2.60926,2.04387,0.452269
4.74346,2.62935,2.04391,0.451358
4.7332,2.64939,2.04395,0.45045
4.72296,2.6694,2.04399,0.449543
4.71273,2.68937,2.04402,0.448638
4.70253,2.70929,2.04405,0.447735
4.69235,2.72918,2.04408,0.446834
4.68218,2.74903,2.0441,0.445935
4.67204,2.76883,2.04413,0.445037
4.66192,2.7886,2.04415,0.444142
4.65181,2.80832,2.04416,0.443248
4.64173,2.82801,2.04418,0.442356
4.63166,2.84765,2.0442,0.441466
4.62162,2.86726,2.04421,0.440578
4.6116,2.88683,2.04422,0.439691
4.60159,2.90635,2.04424,0.438807
4.59161,2.92584,2.04425,0.437924
4.58165,2.94529,2.04426,0.437043
4.5717,2.9647,2.04426,0.436164
4.56178,2.98407,2.04427,0.435286
4.55187,3.0034,2.04428,0.43441
4.54199,3.02269,2.04429,0.433536
4.53212,3.04194,2.04429,0.432664
4.52228,3.06116,2.0443,0.431794
4.51245,3.08033,2.0443,0.430925
4.50265,3.09947,2.04431,0.430059
4.49286,3.11857,2.04431,0.429193
4.4831,3.13763,2.04432,0.42833
4.47335,3.15665,2.04432,0.427468
4.46362,3.17563,2.04431,0.426608
4.45391,3.19458,2.04431,0.425749
4.44423,3.21349,2.0443,0.424892
4.43456,3.23236,2.04429,0.424037
4.42491,3.25119,2.04428,0.423183
4.41528,3.26998,2.04427,0.422331
4.40567,3.28874,2.04426,0.421481
4.39608,3.30745,2.04424,0.420633
4.38651,3.32613,2.04423,0.419786
4.37696,3.34478,2.04422,0.418941
4.36743,3.36338,2.0442,0.418097
4.35792,3.38195,2.04418,0.417256
4.34843,3.40048,2.04417,0.416416
4.33896,3.41898,2.04415,0.415578
4.3295,3.43743,2.04414,0.414741
4.32007,3.45585,2.04412,0.413907
4.31065,3.47424,2.04411,0.413074
4.30126,3.49258,2.04409,0.412242
4.29188,3.51089,2.04408,0.411413
4.28253,3.52917,2.04406,0.410585
4.27319,3.5474,2.04405,0.409759
4.26387,3.5656,2.04403,0.408934
4.25457,3.58377,2.04402,0.408111
4.24529,3.60189,2.04401,0.40729
4.23603,3.61998,2.04399,0.406471
4.22678,3.63804,2.04398,0.405653
4.21756,3.65605,2.04397,0.404837
4.20835,3.67404,2.04396,0.404022
4.19916,3.69198,2.04395,0.40321
4.19,3.70989,2.04394,0.402398
4.18085,3.72776,2.04393,0.401589
4.17171,3.7456,2.04393,0.400781
4.1626,3.7634,2.04392,0.399975
4.15351,3.78117,2.04391,0.39917
4.14443,3.7989,2.04391,0.398367
4.13537,3.8166,2.0439,0.397565
4.12634,3.83425,2.04389,0.396766
4.11731,3.85188,2.04389,0.395967
4.10831,3.86947,2.04389,0.395171
4.09933,3.88702,2.04388,0.394376
4.09036,3.90454,2.04388,0.393583
4.08141,3.92202,2.04388,0.392791
4.07248,3.93947,2.04387,0.392001
4.06357,3.95688,2.04387,0.391212
4.05468,3.97426,2.04387,0.390425
4.0458,3.9916,2.04387,0.38964
4.03694,4.00891,2.04387,0.388856
4.0281,4.02618,2.04387,0.388074
4.01928,4.04342,2.04387,0.387293
4.01047,4.06062,2.04387,0.386514
4.00168,4.07779,2.04387,0.385737
3.99291,4.09492,2.04388,0.384961
3.98416,4.11202,2.04388,0.384187
3.97543,4.12909,2.04388,0.383414
3.96671,4.14612,2.04389,0.382643
3.95801,4.16311,2.04389,0.381873
3.94933,4.18008,2.0439,0.381105
3.94066,4.197,2.04391,0.380339
3.93201,4.2139,2.04391,0.379574
3.92338,4.23076,2.04392,0.37881
3.91477,4.24758,2.04393,0.378048
3.90617,4.26438,2.04393,0.377288
3.89759,4.28113,2.04394,0.376529
3.88903,4.29786,2.04395,0.375772
3.88049,4.31455,2.04396,0.375016
3.87196,4.33121,2.04397,0.374262
3.86345,4.34783,2.04398,0.373509
3.85495,4.36442,2.04399,0.372758
3.84648,4.38098,2.044,0.372008
3.83802,4.3975,2.04401,0.37126
3.82957,4.41399,2.04403,0.370513
3.82115,4.43045,2.04404,0.369768
3.81274,4.44687,2.04405,0.369024
3.80434,4.46326,2.04407,0.368282
3.79597,4.47962,2.04408,0.367541
3.78761,4.49594,2.04409,0.366802
3.77926,4.51223,2.04411,0.366064
3.77094,4.52849,2.04412,0.365328
3.76263,4.54471,2.04414,0.364593
3.75433,4.56091,2.04416,0.36386
