acceleration,angular_velocity
-0.0171001,-7.71553e-05
-0.0170651,-7.03621e-05
-0.0170301,-6.4443e-05
-0.0169952,-5.91618e-05
-0.0169604,-5.40749e-05
-0.0169269,-2.0275e-05
-0.0168942,2.37049e-05
-0.0168609,5.46131e-05
-0.0168273,8.85461e-05
-0.0167935,0.000114991
-0.0167594,0.000140926
-0.0167254,0.000162709
-0.0166912,0.000181142
-0.016657,0.000195438
-0.0166229,0.000206561
-0.0165888,0.000214583
-0.0165547,0.000220394
-0.0165207,0.000223673
-0.0164868,0.000224716
-0.0164529,0.000223787
-0.0164192,0.000221171
-0.0163855,0.00021702
-0.016352,0.000211491
-0.0163185,0.000204776
-0.0162851,0.000197017
-0.0162519,0.000188352
-0.0162187,0.00017891
-0.0161857,0.000168836
-0.0161527,0.000158202
-0.0161199,0.000147046
-0.0160872,0.000135304
-0.0160545,0.000123259
-0.016022,0.000110873
-0.0159895,9.82761e-05
-0.0159572,8.57727e-05
-0.0159264,4.82802e-05
-0.015897,-3.44574e-06
-0.0158666,-3.99226e-05
-0.0158359,-8.24034e-05
-0.0158048,-0.000116469
-0.0157734,-0.000149607
-0.0157418,-0.00017884
-0.0157102,-0.000205857
-0.0156785,-0.000230057
-0.0156468,-0.000251936
-0.0156151,-0.000271592
-0.0155834,-0.000289081
-0.0155519,-0.000304814
-0.0155204,-0.000318247
-0.0154889,-0.00033221
-0.0154576,-0.000337587
-0.0154265,-0.000340267
-0.0153955,-0.000334279
-0.0153646,-0.000326956
-0.0153338,-0.000315454
-0.0153031,-0.000302175
-0.0152724,-0.000286689
-0.0152419,-0.000269831
-0.0152113,-0.000250978
-0.0151809,-0.000232239
-0.0151505,-0.000212772
-0.0151202,-0.000193206
-0.0150899,-0.000173685
-0.0150597,-0.000156113
-0.0150295,-0.000139005
-0.0149993,-0.00012347
-0.0149691,-0.000108684
-0.014939,-9.48537e-05
-0.0149089,-8.16715e-05
-0.0148788,-6.91238e-05
-0.0148487,-5.70664e-05
-0.0148187,-4.54476e-05
-0.0147888,-3.41878e-05
-0.0147589,-2.32407e-05
-0.0147291,-1.2558e-05
-0.0146993,-2.1063e-06
-0.0146696,8.14418e-06
-0.0146399,1.82155e-05
-0.0146103,2.81255e-05
-0.0145808,3.78859e-05
-0.0145514,4.75087e-05
-0.014522,5.70017e-05
-0.0144927,6.66178e-05
-0.0144635,7.87793e-05
-0.0144344,8.80632e-05
-0.0144053,9.84016e-05
-0.0143763,0.000107139
-0.0143474,0.0001161
-0.0143185,0.000124477
-0.0142897,0.00013282
-0.014261,0.000140905
-0.0142323,0.000148885
-0.0142037,0.000156725
-0.0141752,0.000164479
-0.0141467,0.000172096
-0.0141183,0.000179656
-0.01409,0.000187174
-0.0140618,0.00019447
-0.0140336,0.000201886
-0.0140055,0.000209016
-0.0139774,0.000215853
-0.0139494,0.000222938
-0.0139215,0.000228924
-0.0138937,0.00023673
-0.013866,0.000235919
-0.0138383,0.000235982
-0.0138107,0.000230869
-0.0137832,0.000224911
-0.0137557,0.000216643
-0.0137282,0.000207622
-0.0137007,0.000197624
-0.0136733,0.000187286
-0.0136459,0.000176788
-0.0136186,0.000166599
-0.0135913,0.000156206
-0.013564,0.000146131
-0.0135368,0.00013627
-0.0135096,0.000126814
-0.0134824,0.000117752
-0.0134553,0.000109152
-0.0134283,0.000101013
-0.0134013,9.33544e-05
-0.0133743,8.61674e-05
-0.0133474,7.94476e-05
-0.0133206,7.31801e-05
-0.0132938,6.73492e-05
-0.0132671,6.19354e-05
-0.0132404,5.69184e-05
-0.0132137,5.22764e-05
-0.0131872,4.79017e-05
-0.0131606,4.39451e-05
-0.0131341,4.02733e-05
-0.0131077,3.69134e-05
-0.0130813,3.37506e-05
-0.013055,3.0911e-05
-0.0130287,2.82853e-05
-0.0130025,2.58997e-05
-0.0129764,2.37083e-05
-0.0129502,2.1852e-05
-0.0129242,2.03906e-05
-0.0128982,1.87925e-05
-0.0128722,1.73814e-05
-0.0128463,1.59924e-05
-0.0128205,1.47266e-05
-0.0127947,1.33467e-05
-0.012769,1.0946e-05
-0.0127433,9.77372e-06
-0.0127176,8.40892e-06
-0.012692,7.53103e-06
-0.0126665,6.66728e-06
-0.012641,6.01672e-06
-0.0126156,5.4172e-06
-0.0125902,4.92318e-06
-0.0125648,4.47643e-06
-0.0125396,4.08936e-06
-0.0125143,3.73953e-06
-0.0124891,3.42796e-06
-0.012464,3.14509e-06
-0.0124389,2.88934e-06
-0.0124139,2.65607e-06
-0.0123889,2.44342e-06
-0.012364,2.24878e-06
-0.0123391,2.07057e-06
-0.0123143,1.90706e-06
-0.0122895,1.75697e-06
-0.0122648,1.61907e-06
-0.0122401,1.49231e-06
-0.0122155,1.37571e-06
-0.0121909,1.26843e-06
-0.0121664,1.16968e-06
-0.0121424,-5.8037e-06
-0.0121197,-2.77534e-05
-0.012096,-3.10167e-05
-0.0120724,-4.65713e-05
-0.0120485,-5.29531e-05
-0.0120246,-6.24211e-05
-0.0120005,-6.82289e-05
-0.0119763,-7.43224e-05
-0.0119522,-7.86158e-05
-0.011928,-8.24108e-05
-0.0119038,-8.51324e-05
-0.0118797,-8.66056e-05
-0.0118556,-8.74908e-05
-0.0118315,-8.77421e-05
-0.0118075,-8.77585e-05
-0.0117835,-8.7376e-05
-0.0117595,-8.66411e-05
-0.0117356,-8.55297e-05
-0.0117118,-8.40816e-05
-0.011688,-8.2311e-05
-0.0116642,-8.0338e-05
-0.0116405,-7.80779e-05
-0.0116169,-7.55552e-05
-0.0115933,-7.28071e-05
-0.0115698,-6.98585e-05
-0.0115463,-6.67372e-05
-0.0115229,-6.3465e-05
-0.0114995,-6.00633e-05
-0.0114762,-5.6286e-05
-0.0114529,-5.25999e-05
-0.0114297,-4.88805e-05
-0.0114066,-4.51436e-05
-0.0113835,-4.13607e-05
-0.0113604,-3.75473e-05
-0.0113374,-3.36999e-05
-0.0113145,-2.95455e-05
-0.0112916,-2.57113e-05
-0.0112688,-2.17571e-05
-0.011246,-1.79074e-05
-0.0112233,-1.4019e-05
-0.0112006,-1.01742e-05
-0.011178,-6.32733e-06
-0.0111554,-2.50996e-06
-0.0111329,1.29078e-06
-0.0111104,5.06156e-06
-0.011088,8.80392e-06
-0.0110656,1.25107e-05
-0.0110433,1.61841e-05
-0.011021,1.98169e-05
-0.0109988,2.34098e-05
-0.0109766,2.69588e-05
-0.0109545,3.0463e-05
-0.0109325,3.392e-05
-0.0109104,3.73717e-05
-0.0108885,4.11399e-05
-0.0108666,4.4451e-05
-0.0108447,4.78216e-05
-0.0108229,5.09906e-05
-0.0108011,5.41417e-05
-0.0107794,5.74508e-05
-0.0107577,6.05895e-05
-0.0107361,6.33074e-05
-0.0107145,6.60912e-05
-0.010693,6.8815e-05
-0.0106715,7.15377e-05
-0.01065,7.42034e-05
-0.0106287,7.68167e-05
-0.0106073,7.93925e-05
-0.010586,8.1919e-05
-0.0105648,8.43421e-05
-0.0105436,8.68041e-05
-0.0105224,8.90444e-05
-0.0105013,9.14187e-05
-0.0104803,9.36798e-05
-0.0104593,9.58521e-05
-0.0104383,9.79336e-05
-0.0104174,9.91745e-05
-0.0103965,0.000101166
-0.0103757,0.000100208
-0.010355,9.92596e-05
-0.0103342,9.68944e-05
-0.0103135,9.43117e-05
-0.0102929,9.10294e-05
-0.0102722,8.75194e-05
-0.0102516,8.36884e-05
-0.0102311,7.97499e-05
-0.0102105,7.57057e-05
-0.01019,7.16602e-05
-0.0101696,6.73139e-05
-0.0101492,6.29256e-05
-0.0101288,5.89815e-05
-0.0101084,5.51342e-05
-0.0100881,5.15574e-05
-0.0100678,4.81245e-05
-0.0100475,4.48969e-05
-0.0100273,4.1827e-05
-0.0100072,3.8935e-05
-0.00998702,3.6201e-05
-0.00996692,3.36293e-05
-0.00994687,3.12092e-05
-0.00992686,2.89386e-05
-0.00990688,2.68097e-05
-0.00988695,2.48177e-05
-0.00986705,2.29556e-05
-0.0098472,2.12176e-05
-0.00982739,1.9597e-05
-0.00980761,1.80878e-05
-0.00978788,1.66892e-05
-0.00976819,1.53856e-05
-0.00974853,1.41756e-05
-0.014504,-0.00111717
-0.0252631,-0.00100996
-0.0332568,-0.00172891
-0.0394743,0.00167652
-0.0437733,-0.000625817
-0.0468662,0.000860144
-0.0490453,-0.000162418
-0.0505325,0.000481486
-0.0514963,2.32315e-05
-0.0520646,0.000298427
-0.0523347,8.96718e-05
-0.0523803,0.000204022
-0.0522573,0.000106136
-0.0520083,0.000150831
-0.0516655,0.000102671
-0.0512534,0.000117634
-0.0507906,9.21615e-05
-0.0502911,9.48041e-05
-0.0497656,7.9996e-05
-0.0492222,7.78528e-05
-0.048667,6.8313e-05
-0.0481046,6.45957e-05
-0.0475384,5.78584e-05
-0.0469712,5.38943e-05
-0.0464049,4.87973e-05
-0.0458409,4.50984e-05
-0.0452804,4.10652e-05
-0.0447242,3.77968e-05
-0.0441729,3.45189e-05
-0.0436269,3.17032e-05
-0.0430865,2.89988e-05
-0.0425519,2.66035e-05
-0.0420234,2.43539e-05
-0.0415009,2.2329e-05
-0.0409845,2.04497e-05
-0.0404743,1.87436e-05
-0.0399702,1.71699e-05
-0.0394722,1.57349e-05
-0.0389803,1.44154e-05
-0.0384944,1.32095e-05
-0.0380145,1.21026e-05
-0.0375406,1.10897e-05
-0.0370725,1.01607e-05
-0.0366102,9.31011e-06
-0.0361536,8.53035e-06
-0.0357028,7.81614e-06
-0.0352575,7.16157e-06
-0.0348178,6.56192e-06
-0.0343836,6.01241e-06
-0.0339547,5.50896e-06
-0.0335312,5.04764e-06
-0.033113,4.62497e-06
-0.0327,4.23768e-06
-0.0322922,3.88283e-06
-0.0318894,3.55769e-06
-0.0314917,3.25978e-06
-0.0310989,2.98681e-06
-0.030711,2.7367e-06
-0.030328,2.50754e-06
-0.0299497,2.29756e-06
-0.0295762,2.10517e-06
-0.0292073,1.92889e-06
-0.028843,1.76736e-06
-0.0284832,1.61937e-06
-0.028128,1.48377e-06
-0.0277771,1.35952e-06
-0.0274307,1.24568e-06
-0.0270886,1.14137e-06
-0.0267507,1.04579e-06
-0.026417,9.58218e-07
-0.0260876,8.77979e-07
-0.0257622,8.04459e-07
-0.0254409,7.37095e-07
-0.0251235,6.75372e-07
-0.0248102,6.18818e-07
-0.0245007,5.66999e-07
-0.0241951,5.1952e-07
-0.0238934,4.76016e-07
-0.0235954,4.36156e-07
-0.0233011,3.99633e-07
-0.0230104,3.66168e-07
-0.0227234,3.35506e-07
-0.02244,3.07411e-07
-0.0221601,2.81669e-07
-0.0218837,2.58083e-07
-0.0216108,2.36472e-07
-0.0213413,2.1667e-07
-0.0210751,1.98526e-07
-0.0208122,1.81902e-07
-0.0205526,1.6667e-07
-0.0202963,1.52713e-07
-0.0200431,1.39925e-07
-0.0197931,1.28208e-07
-0.0195463,1.17472e-07
-0.0193025,1.07635e-07
-0.0190617,9.86221e-08
-0.018824,9.03636e-08
-0.0185892,8.27967e-08
-0.0183573,7.58634e-08
-0.0181284,6.95107e-08
-0.0179023,6.36899e-08
-0.017679,5.83566e-08
-0.0174585,5.34698e-08
-0.0172407,4.89924e-08
-0.0170257,4.48897e-08
-0.0168133,4.11307e-08
-0.0166036,3.76864e-08
-0.0163965,3.45306e-08
-0.016192,3.1639e-08
-0.0159901,2.89895e-08
-0.0157906,2.6562e-08
-0.0155937,2.43377e-08
-0.0153992,2.22996e-08
-0.0152071,2.04322e-08
-0.0150175,1.87212e-08
-0.0148301,1.71535e-08
-0.0146452,1.5717e-08
-0.0144625,1.44008e-08
-0.0142821,1.31949e-08
-0.014104,1.20899e-08
-0.0139281,1.10775e-08
-0.0137544,1.01499e-08
-0.0135828,9.29982e-09
-0.0134134,8.52107e-09
-0.0132461,7.80747e-09
-0.0130809,7.1536e-09
-0.0129177,6.5546e-09
-0.0127566,6.00559e-09
-0.0125975,5.50277e-09
-0.0124404,5.04185e-09
-0.0122852,4.61962e-09
-0.012132,4.23275e-09
-0.0119807,3.87826e-09
-0.0118312,3.55347e-09
-0.0116837,3.25587e-09
-0.0115379,2.98318e-09
-0.011394,2.73333e-09
-0.0112519,2.50442e-09
-0.0111116,2.29467e-09
-0.010973,2.10247e-09
-0.0108361,1.9264e-09
-0.010701,1.76502e-09
-0.0105675,1.61725e-09
-0.0104357,1.48175e-09
-0.0103055,1.35767e-09
-0.010177,1.24391e-09
-0.0100501,1.13972e-09
-0.00992473,1.04428e-09
-0.00980094,9.56743e-10
-0.0096787,8.7669e-10
-0.00955798,8.03155e-10
-0.00943876,7.35968e-10
-0.00932104,6.7426e-10
-0.00920478,6.17823e-10
-0.00908997,5.66045e-10
-0.0089766,5.18653e-10
-0.00886464,4.75141e-10
-0.00875407,4.35357e-10
-0.00864489,3.98838e-10
-0.00853706,3.65462e-10
-0.00843058,3.34819e-10
-0.00832543,3.06799e-10
-0.00822159,2.81004e-10
-0.00811905,2.57522e-10
-0.00801778,2.35933e-10
-0.00791778,2.16132e-10
-0.00781902,1.98002e-10
-0.0077215,1.81456e-10
-0.00762519,1.66221e-10
-0.00753009,1.52319e-10
-0.00743617,1.39485e-10
-0.00734342,1.27892e-10
-0.00725183,1.17074e-10
-0.00716138,1.07285e-10
-0.00707206,9.82396e-11
-0.00698385,9.00955e-11
-0.00689674,8.24954e-11
-0.00681072,7.55459e-11
-0.00672578,6.91883e-11
-0.00664189,6.34626e-11
-0.00655905,5.80197e-11
-0.00647724,5.3238e-11
-0.00639645,4.87017e-11
-0.00631667,4.47281e-11
-0.00623789,4.08507e-11
2.43186,46.7702
1.82286,-25.7138
1.37587,19.3457
1.02292,-8.28145
0.764644,8.59408
0.574006,-1.85762
0.427806,4.49786
0.319364,0.215828
0.236615,2.73599
0.174418,0.83962
0.127322,1.85315
0.0917718,0.976058
0.0648459,1.35852
0.0445105,0.932175
0.0290802,1.05202
0.0173872,0.826278
0.00851068,0.84109
0.00177138,0.709089
-0.0033518,0.684633
-0.00724778,0.599048
-0.0102131,0.562746
-0.0124707,0.502094
-0.01419,0.464971
-0.0154994,0.419121
-0.016496,0.385239
-0.0172538,0.349117
-0.017829,0.319638
-0.0182643,0.290481
-0.0185923,0.265406
-0.0188378,0.241551
-0.0190198,0.22046
-0.019153,0.200798
-0.0192483,0.183161
-0.0193144,0.166893
-0.0193578,0.152188
-0.0193835,0.1387
-0.0193956,0.126459
-0.019397,0.115264
-0.01939,0.105083
-0.0193765,0.0957865
-0.0193579,0.0873223
-0.0193353,0.0795998
-0.0193095,0.0725649
-0.0192812,0.0661493
-0.019251,0.0603031
-0.0192193,0.0549729
-0.0191863,0.0501152
-0.0191525,0.0456867
-0.0191178,0.0416506
-0.0190826,0.0379714
-0.019047,0.034618
-0.0190111,0.0315614
-0.0189748,0.0287754
-0.0189384,0.0262361
-0.018902,0.0239174
-0.0188657,0.0217987
-0.0188291,0.019871
-0.0187922,0.0181117
-0.0187552,0.0165096
-0.0187182,0.0150484
-0.018681,0.0137171
-0.0186438,0.0125033
-0.0186066,0.0113971
-0.0185695,0.0103887
-0.0185323,0.00946968
-0.0184952,0.00863189
-0.0184581,0.00786831
-0.0184211,0.00717226
-0.0183841,0.00653783
-0.0183472,0.00595952
-0.0183103,0.0054324
-0.0182735,0.00495191
-0.0182368,0.00451394
-0.0182001,0.00411472
-0.0181635,0.00375082
-0.018127,0.00341912
-0.0180927,0.00312585
-0.0180608,0.0028646
-0.0180276,0.00262178
-0.0179933,0.00240286
-0.0179584,0.00220102
-0.017923,0.00201784
-0.0178872,0.00184962
-0.0178511,0.00169639
-0.0178149,0.00155593
-0.0177786,0.00142771
-0.0177423,0.00131024
-0.0177059,0.00120284
-0.0176696,0.00110445
-0.0176333,0.00101439
-0.0175971,0.000931845
-0.0175609,0.000856212
-0.0175248,0.000786849
-0.0174888,0.000723225
-0.0174529,0.000664826
-0.017417,0.000611201
-0.0173813,0.000561928
-0.0173456,0.000516631
-0.01731,0.000474961
-0.0172745,0.000436604
-0.0172392,0.00040127
-0.0172039,0.000368699
-0.0171687,0.00033865
-0.0171335,0.000310907
-0.0170985,0.000285269
-0.0170636,0.000261557
-0.0170288,0.000239605
-0.016994,0.000219263
-0.0169594,0.000200393
-0.0169248,0.00018287
-0.0168904,0.00016658
-0.016856,0.000151419
-0.0168217,0.000137292
-0.0167875,0.000124113
-0.0167534,0.000111803
-0.0167194,0.000100289
-0.0166855,8.95062e-05
-0.0166517,7.93945e-05
-0.0166179,6.98992e-05
-0.0165843,6.09706e-05
-0.0165553,9.97196e-06
-0.0165261,-1.62863e-05
-0.0164956,-5.24259e-05
-0.0164642,-7.61632e-05
-0.0164322,-0.000102746
-0.0163997,-0.000122588
-0.0163669,-0.00014246
-0.0163338,-0.000158293
-0.0163007,-0.000173141
-0.0162674,-0.000185319
-0.0162341,-0.000196245
-0.0162009,-0.000205259
-0.0161676,-0.00021305
-0.0161344,-0.000219392
-0.0161013,-0.000224645
-0.0160682,-0.000228762
-0.0160352,-0.000231947
-0.0160023,-0.000234226
-0.0159695,-0.000235725
-0.0159368,-0.000236493
-0.0159042,-0.000236618
-0.0158716,-0.000236152
-0.0158392,-0.000235159
-0.0158069,-0.000233688
-0.0157746,-0.000231791
-0.0157425,-0.000229507
-0.0157104,-0.00022688
-0.0156785,-0.000223944
-0.0156466,-0.000220733
-0.0156149,-0.000217277
-0.0155832,-0.000213603
-0.0155516,-0.000209737
-0.0155202,-0.000205701
-0.0154888,-0.000201515
-0.0154575,-0.0001972
-0.0154263,-0.000192771
-0.0153952,-0.000180508
-0.0153642,-0.000165159
-0.0153331,-0.000152916
-0.0153021,-0.000139612
-0.0152711,-0.000127926
-0.0152401,-0.000116021
-0.0152092,-0.000105052
-0.0151783,-9.41997e-05
-0.0151475,-8.39547e-05
-0.0151168,-7.39473e-05
-0.0150862,-6.43793e-05
-0.0150556,-5.5079e-05
-0.0150251,-4.61246e-05
-0.0149946,-3.74321e-05
-0.0149642,-2.90275e-05
-0.014934,-2.08668e-05
-0.0149037,-1.29542e-05
-0.0148736,-5.26435e-06
-0.0148435,2.2067e-06
-0.0148135,9.4754e-06
-0.0147836,1.65483e-05
-0.0147538,2.3437e-05
-0.014724,3.01486e-05
-0.0146943,3.66919e-05
-0.0146646,4.30734e-05
-0.0146351,4.93003e-05
-0.0146056,5.53782e-05
-0.0145762,6.13131e-05
-0.0145468,6.711e-05
-0.0145176,7.27738e-05
-0.0144884,7.83088e-05
-0.0144592,8.37192e-05
-0.0144302,8.90087e-05
-0.0144012,9.41808e-05
-0.0143723,9.92388e-05
-0.0143434,0.000104186
-0.0143146,0.000109024
-0.0142859,0.000113757
-0.0142573,0.000118387
-0.0142287,0.000122915
-0.0142002,0.000127345
-0.0141718,0.000131678
-0.0141434,0.000135915
-0.0141151,0.00014006
-0.0140869,0.000144112
-0.0140587,0.000148075
-0.0140306,0.000151949
-0.0140026,0.000155736
-0.0139746,0.000159436
-0.0139467,0.000163052
-0.0139189,0.000166585
-0.0138911,0.000170034
-0.0138634,0.000173403
-0.0138358,0.000176691
-0.0138082,0.0001799
-0.0137807,0.00018303
-0.0137532,0.000186082
-0.0137258,0.000189058
-0.0136985,0.000191958
-0.0136713,0.000194782
-0.0136441,0.000197532
-0.0136169,0.000200209
-0.0135899,0.000202812
-0.0135629,0.000205344
-0.0135359,0.000207803
-0.013509,0.000210192
-0.0134822,0.00021251
-0.0134553,0.0002053
-0.013428,0.000179762
-0.0134009,0.000168998
-0.0133738,0.000150894
-0.0133468,0.000139854
-0.0133199,0.000126161
-0.013293,0.000116063
-0.0132662,0.000105269
-0.0132395,9.64662e-05
-0.0132128,8.77441e-05
-0.0131862,8.02436e-05
-0.0131597,7.30985e-05
-0.0131332,6.67793e-05
-0.0131068,6.08819e-05
-0.0130804,5.55885e-05
-0.0130541,5.07012e-05
-0.0130278,4.62802e-05
-0.0130016,4.22213e-05
-0.0129754,3.85346e-05
-0.0129493,3.51598e-05
-0.0129233,3.20878e-05
-0.0128973,2.92799e-05
-0.0128713,2.67211e-05
-0.0128454,2.43842e-05
-0.0128196,2.22533e-05
-0.0127938,2.03079e-05
-0.012768,1.85334e-05
-0.0127423,1.69138e-05
-0.0127167,1.54361e-05
-0.0126911,1.40876e-05
-0.0126656,1.28571e-05
-0.0126401,1.17342e-05
-0.0126146,1.07095e-05
-0.0125893,9.77445e-06
-0.0125639,8.92114e-06
-0.0125386,8.14242e-06
-0.0125134,7.43177e-06
-0.0124882,6.78323e-06
-0.0124631,6.19138e-06
-0.012438,5.65124e-06
-0.012413,5.15829e-06
-0.012388,4.7084e-06
-0.0123631,4.29782e-06
-0.0123382,3.92309e-06
-0.0123134,3.58108e-06
-0.0122886,3.26894e-06
-0.0122639,2.98405e-06
-0.0122392,2.72403e-06
-0.0122146,2.4867e-06
-0.01219,2.27008e-06
-0.0121655,2.07236e-06
-0.012141,1.89189e-06
-0.0121166,1.72717e-06
-0.0120922,1.57681e-06
-0.0120679,1.43956e-06
-0.0120436,1.31428e-06
-0.0120193,1.19992e-06
-0.0119952,1.09553e-06
-0.011971,1.00024e-06
-0.0119469,9.13245e-07
-0.0119229,8.33843e-07
-0.0118989,7.61347e-07
-0.011875,6.95174e-07
-0.0118511,6.34757e-07
-0.0118272,5.79605e-07
-0.0118034,5.29252e-07
-0.0117797,4.83285e-07
-0.011756,4.41315e-07
-0.0117323,4.02999e-07
-0.0117087,3.68016e-07
-0.0116852,3.36076e-07
-0.0116616,3.06914e-07
-0.0116382,2.8029e-07
-0.0116148,2.55977e-07
-0.0115914,2.33779e-07
-0.0115681,2.13509e-07
-0.0115448,1.95002e-07
-0.0115216,1.78102e-07
-0.0114984,1.6267e-07
-0.0114752,1.48578e-07
-0.0114521,1.3571e-07
-0.0114291,1.23959e-07
-0.0114061,1.13229e-07
-0.0113832,1.03428e-07
-0.0113602,9.44789e-08
-0.0113374,8.63053e-08
-0.0113146,7.88411e-08
-0.0112918,7.20229e-08
-0.0112691,6.57969e-08
-0.0112464,6.01102e-08
-0.0112238,5.49164e-08
-0.0112012,5.01725e-08
-0.0111787,4.58395e-08
-0.0111562,4.18819e-08
-0.0111337,3.82679e-08
-0.0111113,3.49649e-08
-0.011089,3.19489e-08
-0.0110666,2.9193e-08
-0.0110444,2.6676e-08
-0.0110222,2.43764e-08
-0.011,2.22758e-08
-0.0109778,2.03565e-08
-0.0109558,1.86033e-08
-0.0109337,1.70014e-08
-0.0109117,1.5538e-08
-0.0108897,1.42009e-08
-0.0108678,1.29792e-08
-0.010846,1.1863e-08
-0.0108241,1.0843e-08
-0.0108024,9.91109e-09
-0.0107806,9.05947e-09
-0.0107589,8.28134e-09
-0.0107373,7.5707e-09
-0.0107157,6.92208e-09
-0.0106941,6.32789e-09
-0.0106726,5.78507e-09
-0.0106511,5.28884e-09
-0.0106297,4.8354e-09
-0.0106083,4.42089e-09
-0.010587,4.04211e-09
-0.0105657,3.69582e-09
-0.0105444,3.37935e-09
-0.0105232,3.09182e-09
-0.010502,2.82754e-09
-0.0104809,2.58538e-09
-0.0104598,2.36438e-09
-0.0104387,2.16207e-09
-0.0104177,1.97733e-09
-0.0103968,1.80827e-09
-0.0103759,1.65379e-09
-0.010355,1.51352e-09
-0.0103341,1.38578e-09
-0.0103133,1.26644e-09
-0.0102926,1.15926e-09
-0.0102719,1.05964e-09
-0.0102512,9.69639e-10
-0.0102306,8.86599e-10
-0.01021,8.11129e-10
-0.0101895,7.41793e-10
-0.010169,6.78421e-10
-0.0101485,6.18321e-10
-0.0101281,5.67075e-10
-0.0101077,5.17712e-10
-0.0100874,4.74234e-10
-0.0100671,4.33304e-10
-0.0100468,3.96665e-10
-0.0100266,3.62607e-10
-0.0100064,3.31766e-10
-0.00998627,3.03362e-10
-0.00996618,2.77487e-10
-0.00994612,2.53743e-10
-0.00992611,2.32062e-10
-0.00990614,2.12155e-10
-0.00988621,1.94023e-10
-0.00986631,1.77329e-10
-0.00984646,1.62138e-10
-0.00982665,1.48156e-10
-0.00980687,1.35438e-10
-0.00978714,1.2372e-10
-0.00976745,1.13038e-10
-0.00974779,1.0332e-10
-0.0150336,-1.14223e-09
-0.0257341,7.27422e-09
-0.0336822,2.7673e-07
-0.0395423,1.03367e-06
-0.0438188,1.64686e-06
-0.0468946,1.9885e-06
-0.0490609,1.92959e-06
-0.0505384,1.52836e-06
-0.0514949,1.27204e-06
-0.0520578,8.49559e-07
-0.0523237,5.51164e-07
-0.0523663,2.33009e-07
-0.0522411,9.12904e-09
-0.0519904,-1.93524e-07
-0.0516465,-3.33247e-07
-0.0512336,-4.47733e-07
-0.0507702,-5.19234e-07
-0.0502704,-5.79132e-07
-0.0497447,-6.09398e-07
-0.0492012,-6.30277e-07
-0.048646,-6.34743e-07
-0.0480836,-6.72633e-07
-0.0475176,-7.32031e-07
-0.0469505,-6.51661e-07
-0.0463844,-6.54849e-07
-0.0458206,-5.98483e-07
-0.0452603,-6.08915e-07
-0.0447043,-5.46954e-07
-0.0441532,-5.24191e-07
-0.0436074,-4.77394e-07
-0.0430672,-4.4904e-07
-0.0425329,-4.1128e-07
-0.0420046,-3.82746e-07
-0.0414823,-3.51178e-07
-0.0409661,-3.24721e-07
-0.0404561,-2.97947e-07
-0.0399523,-2.74383e-07
-0.0394545,-2.51594e-07
-0.0389628,-2.33086e-07
-0.0384772,-2.16386e-07
-0.0379975,-1.98181e-07
-0.0375237,-1.81275e-07
-0.0370559,-1.64679e-07
-0.0365938,-1.50302e-07
-0.0361374,-1.36786e-07
-0.0356868,-1.24731e-07
-0.0352417,-1.13576e-07
-0.0348022,-1.03537e-07
-0.0343681,-9.43214e-08
-0.0339395,-8.59902e-08
-0.0335162,-7.83808e-08
-0.0330982,-7.14841e-08
-0.0326854,-6.51983e-08
-0.0322777,-5.94918e-08
-0.0318751,-5.42951e-08
-0.0314776,-4.95715e-08
-0.031085,-4.52699e-08
-0.0306972,-4.13558e-08
-0.0303144,-3.779e-08
-0.0299363,-3.4542e-08
-0.0295629,-3.1581e-08
-0.0291942,-2.88815e-08
-0.02883,-2.64186e-08
-0.0284705,-2.41769e-08
-0.0281154,-2.21256e-08
-0.0277647,-2.02529e-08
-0.0274184,-1.85397e-08
-0.0270764,-1.69741e-08
-0.0267387,-1.55418e-08
-0.0264052,-1.42321e-08
-0.0260759,-1.30336e-08
-0.0257506,-1.19371e-08
-0.0254294,-1.09336e-08
-0.0251123,-1.0015e-08
-0.0247991,-9.17453e-09
-0.0244898,-8.40456e-09
-0.0241843,-7.69973e-09
-0.0238827,-7.05421e-09
-0.0235848,-6.46308e-09
-0.0232906,-5.92167e-09
-0.0230001,-5.42581e-09
-0.0227133,-4.97172e-09
-0.02243,-4.55562e-09
-0.0221502,-4.1744e-09
-0.0218739,-3.82517e-09
-0.0216011,-3.50515e-09
-0.0213317,-3.212e-09
-0.0210656,-2.94333e-09
-0.0208029,-2.69721e-09
-0.0205434,-2.47171e-09
-0.0202872,-2.26506e-09
-0.0200342,-2.07575e-09
-0.0197843,-1.90223e-09
-0.0195375,-1.74329e-09
-0.0192938,-1.5976e-09
-0.0190532,-1.46417e-09
-0.0188155,-1.34184e-09
-0.0185809,-1.22982e-09
-0.0183491,-1.12712e-09
-0.0181203,-1.033e-09
-0.0178942,-9.46801e-10
-0.0176711,-8.67759e-10
-0.0174507,-7.95349e-10
-0.017233,-7.28997e-10
-0.0170181,-6.68179e-10
-0.0168058,-6.12467e-10
-0.0165962,-5.61387e-10
-0.0163892,-5.14609e-10
-0.0161848,-4.71685e-10
-0.0159829,-4.32413e-10
-0.0157836,-3.9636e-10
-0.0155867,-3.63384e-10
-0.0153923,-3.3312e-10
-0.0152003,-3.05401e-10
-0.0150107,-2.79988e-10
-0.0148235,-2.56705e-10
-0.0146386,-2.35381e-10
